"File creation date","Household sequence number","Record type and seq indicator","State","Public Use Microdata Area","Person weight","Person's age","Person's sex","Person's marital status","Person's educational attainment","Person's race","Person is of Hispanic origin","Official poverty status","Person's medical out of pocket expenses, other than premiums (imputed)","Person's Medicare part B premium","Tax units created for TAXSIM","Adjusted gross income","SPM unit's ID","SPM unit's number of persons","SPM unit's number of adults","SPM unit's number of chidren","SPM unit's has cohabiting couple","SPM unit has a UI under 15 years old","SPM unit's equivalence scale","SPM unit's tenure/mortgage status","SPM unit's geographic adjustment","SPM poverty status","SPM unit's threshold","Total SPM resources for SPM unit","SPM unit's cash income","SPM unit's SNAP subsidy","SPM unit's capped housing subsidy","SPM unit's school lunch","SPM unit's energy subsidy","SPM unit's WIC value","SPM unit's federal tax","SPM unit's federal tax before refundable tax credits","SPM unit's federal EITC","SPM unit's FICA and federal retirement","SPM unit's state tax","SPM unit's capped work and child care expenses","SPM unit's work expenses - not capped","SPM unit's child care expenses - not capped","SPM unit's Medical Out-Of-Pocket and Medicare B subsidy","SPM unit's Health insurance premiums (imputed)",""
"20211015","2295","4","17","1703307","135","15","2","5","0","4","1","0","200","0","22950000000","30000","2295001","5","3","2","0","0","1.2230863395232021","1","1.0464069999999999","0","37415.02110026606","44450.010304607895","45000","2346","0","1213.978","0","0","-7300.3098","840","4780.309800999999","3443","816.35002","6196.397999999999","6196.397999999999","0","954.5294753921039","0","0"
"20211015","2295","5","17","1703307","123","11","2","5","0","4","1","0","0","0","22950000000","30000","2295001","5","3","2","0","0","1.2230863395232021","1","1.0464069999999999","0","37415.02110026606","44450.010304607895","45000","2346","0","1213.978","0","0","-7300.3098","840","4780.309800999999","3443","816.35002","6196.397999999999","6196.397999999999","0","954.5294753921039","0","0"
"20211015","2296","1","41","4101322","35","25","1","5","4","1","0","0","2239.8593834505136","0","22960000000","15000","2296001","1","1","0","0","0","0.46346305677196975","3","1.0813449999999998","1","14474.101862991594","5563.5424494303725","15000","0","0","0","0","0","236.78","280","43.220001","1148","667.03003","1390.2174999999997","1390.2174999999997","0","5994.430020569627","3754.570637119113","3754.570637119113"
"20211015","2296","2","41","4101322","79","24","1","5","0","3","0","1","225","0","22960000012","0","2296003","1","1","0","0","0","0.46346305677196975","3","1.0813449999999998","1","14474.101862991594","-225","0","0","0","0","0","0","0","0","0","0","0","0","0","0","225","0","0"
"20211015","2297","1","18","1802305","119","75","2","2","1","2","0","0","834.3490304709139","0","22970000000","2400","2297001","1","1","0","0","0","0.46346305677196975","2","0.9533310000000046","0","11037.005810399512","13833.770972529086","14600","0","0","0","0","0","0","0","0","0","-68.120003","0","0","0","834.3490304709139","0","0"
"20211015","2298","1","41","4100200","83","95","2","2","3","3","0","0","950","1626","22980000000","0","2298001","1","1","0","0","0","0.46346305677196975","2","0.9045970000000028","0","10472.797323353536","13338.127423822714","18000","0","0","0","0","0","0","0","0","0","0","0","0","0","4661.872576177286","2085.8725761772853","2085.8725761772853"
"20211015","2299","1","12","1209901","80","20","1","5","0","1","0","1","1147.2299168975069","0","22990000000","9000","2299001","1","1","0","0","0","0.46346305677196975","3","1.1626899999999973","1","15562.927183351901","-5935.407828254847","9000","0","0","0","0","0","0","0","0","459","0","2065.466","2065.466","0","12410.941828254847","11263.71191135734","11263.71191135734"
"20211015","2299","2","12","1209901","133","23","1","5","0","1","0","1","203.6235803136832","0","22990000012","0","2299003","1","1","0","0","0","0.46346305677196975","3","1.1626899999999973","1","15562.927183351901","-703.6235803136832","0","0","0","0","0","0","0","0","0","0","0","0","0","0","703.6235803136832","500","500"
"20211015","2299","3","12","1209901","132","22","1","5","0","1","0","1","3100","0","22990000013","0","2299004","1","1","0","0","0","0.46346305677196975","3","1.1626899999999973","1","15562.927183351901","-6124","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6124","3024","3024"
"20211015","2300","1","37","3701206","117","35","2","1","4","1","0","0","260.7340720221607","0","23000000000","254000","2300001","3","2","1","0","0","0.8801833070327151","1","1.0094810000000032","0","25975.23705207636","169856.41585442456","254000","0","0","0","0","0","41443.602","43453","0","17503","12981.08","6574.414963764197","4130.932","2443.482963764197","5641.487181811236","4846.241211465658","427.6095186587345"
"20211015","2300","2","37","3701206","106","35","1","1","4","1","0","0","534.5118983234179","0","23000000512","0","2300001","3","2","1","0","0","0.8801833070327151","1","1.0094810000000032","0","25975.23705207636","169856.41585442456","254000","0","0","0","0","0","41443.602","43453","0","17503","12981.08","6574.414963764197","4130.932","2443.482963764197","5641.487181811236","4846.241211465658","9264.87290427258"
"20211015","2300","3","37","3701206","119","7","2","5","0","1","0","0","0","0","23000000000","254000","2300001","3","2","1","0","0","0.8801833070327151","1","1.0094810000000032","0","25975.23705207636","169856.41585442456","254000","0","0","0","0","0","41443.602","43453","0","17503","12981.08","6574.414963764197","4130.932","2443.482963764197","5641.487181811236","4846.241211465658","0"
"20211015","2301","1","6","606707","214","31","2","5","4","1","0","0","4422.049861495844","0","23010000000","149000","2301001","1","1","0","0","0","0.46346305677196975","3","1.0749359999999966","0","14388.315625629828","85217.64754570636","149000","0","0","0","0","0","27006.5","27006.5","0","10401","10500.91","2065.466","2065.466","0","13808.476454293628","9386.426592797783","9386.426592797783"
"20211015","2302","1","26","2601704","112","80","2","1","2","1","0","0","312.8808864265927","1626","23020000000","97750","2302001","2","2","0","0","0","0.6534829100484774","2","0.9000540000000019","0","14692.484279876922","91976.57320849499","104200","0","0","0","0","0","8102","8102","0","0","505.64001","0","0","0","3615.7867815050136","0","0"
"20211015","2302","2","26","2601704","119","83","1","1","4","1","0","0","50.905895078420826","1626","23019999232","0","2302001","2","2","0","0","0","0.6534829100484774","2","0.9000540000000019","0","14692.484279876922","91976.57320849499","104200","0","0","0","0","0","8102","8102","0","0","505.64001","0","0","0","3615.7867815050136","0","0"
"20211015","2303","1","18","1802600","55","64","1","5","2","1","0","0","3180.9556786703597","0","23030000000","30000","2303001","1","1","0","0","0","0.46346305677196975","3","0.8506210000000064","0","11385.79731796963","17861.74284187588","30000","0","0","0","0","0","1942","1942","0","2295","932.17999","2065.466","2065.466","0","4903.611168124118","1722.655489453759","1722.655489453759"
"20211015","2304","1","22","2200900","119","76","2","1","1","1","0","1","203.62358031368308","0","23040000000","0","2304001","2","2","0","0","0","0.6534829100484774","2","0.9021189999999996","1","14726.193346263952","-1272.647376960519","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1272.647376960519","763.5884261763116","0"
"20211015","2304","2","22","2200900","118","93","1","1","2","1","0","1","305.4353704705245","0","23040000000","0","2304001","2","2","0","0","0","0.6534829100484774","2","0.9021189999999996","1","14726.193346263952","-1272.647376960519","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1272.647376960519","763.5884261763116","1527.1768523526232"
"20211015","2305","1","9","900903","123","68","1","1","4","1","0","0","1119.929691725257","1626","23050000000","141770","2305001","2","2","0","0","0","0.6534829100484774","1","1.0978040000000022","0","20972.359124607334","105216.96295437048","146000","0","0","0","0","0","16966.4","16966.4","0","6725","6206.2998","4130.932","4130.932","0","6754.405245629516","1160.7340720221607","1800"
"20211015","2305","2","9","900903","121","65","2","1","4","1","0","0","1221.7414818820985","1626","23050000384","0","2305001","2","2","0","0","0","0.6534829100484774","1","1.0978040000000022","0","20972.359124607334","105216.96295437048","146000","0","0","0","0","0","16966.4","16966.4","0","6725","6206.2998","4130.932","4130.932","0","6754.405245629516","1160.7340720221607","521.4681440443214"
"20211015","2306","1","55","5501300","13","56","1","1","4","1","0","0","2087.1416982152514","0","23060000000","179000","2306001","2","2","0","0","0","0.6534829100484774","1","0.8697609999999997","0","16615.844034615973","117374.0536379124","179000","0","0","0","0","0","25729","25729","0","13694","9942.0195","4130.932","4130.932","0","8129.994862087615","3842.8531638723634","1781.7063277447269"
"20211015","2306","2","55","5501300","13","53","2","1","3","1","0","0","2200","0","23060000768","0","2306001","2","2","0","0","0","0.6534829100484774","1","0.8697609999999997","0","16615.844034615973","117374.0536379124","179000","0","0","0","0","0","25729","25729","0","13694","9942.0195","4130.932","4130.932","0","8129.994862087615","3842.8531638723634","5904"
"20211015","2307","1","25","2500701","124","54","1","3","3","4","0","0","150","0","23070000000","135600","2307001","1","1","0","0","0","0.46346305677196975","3","1.2538949999999958","0","16783.731330422564","92831.7751634349","135600","0","0","0","0","0","23790.5","23790.5","0","9180","6581.04","2065.466","2065.466","0","1151.2188365650968","1001.2188365650968","1001.2188365650968"
"20211015","2307","2","25","2500701","116","48","2","3","2","1","0","0","0","0","23070000012","20000","2307003","1","1","0","0","0","0.46346305677196975","3","1.2538949999999958","1","16783.731330422564","14185.879882576175","20000","0","0","0","0","0","780","780","0","1530","687.73999","2065.466","2065.466","0","750.9141274238227","750.9141274238227","750.9141274238227"
"20211015","2308","1","36","3604104","28","44","1","1","3","4","0","0","1425.3650621957815","0","23080000000","60000","2308001","5","3","2","0","0","1.2230863395232021","1","1.2210569999999998","0","43659.755161832414","83185.25183701904","97000","0","0","0","0","0","-116","3884","0","5886","1316.72","1588.8199999999997","1588.8199999999997","0","5139.208162980963","2670.906812696539","2085.8725761772853"
"20211015","2308","2","36","3604104","37","39","2","1","1","1","0","0","573.6149584487534","0","23079999488","0","2308001","5","3","2","0","0","1.2230863395232021","1","1.2210569999999998","0","43659.755161832414","83185.25183701904","97000","0","0","0","0","0","-116","3884","0","5886","1316.72","1588.8199999999997","1588.8199999999997","0","5139.208162980963","2670.906812696539","3255.9410492157926"
"20211015","2308","3","36","3604104","38","5","1","5","0","1","0","0","0","0","23080000000","60000","2308001","5","3","2","0","0","1.2230863395232021","1","1.2210569999999998","0","43659.755161832414","83185.25183701904","97000","0","0","0","0","0","-116","3884","0","5886","1316.72","1588.8199999999997","1588.8199999999997","0","5139.208162980963","2670.906812696539","0"
"20211015","2308","4","36","3604104","35","3","2","5","0","1","0","0","0","0","23080000000","60000","2308001","5","3","2","0","0","1.2230863395232021","1","1.2210569999999998","0","43659.755161832414","83185.25183701904","97000","0","0","0","0","0","-116","3884","0","5886","1316.72","1588.8199999999997","1588.8199999999997","0","5139.208162980963","2670.906812696539","0"
"20211015","2308","5","36","3604104","36","61","2","4","3","4","0","0","469.3213296398892","0","23080000015","0","2308001","5","3","2","0","0","1.2230863395232021","1","1.2210569999999998","0","43659.755161832414","83185.25183701904","97000","0","0","0","0","0","-116","3884","0","5886","1316.72","1588.8199999999997","1588.8199999999997","0","5139.208162980963","2670.906812696539","0"
"20211015","2309","1","17","1703310","71","46","1","1","4","1","0","0","156.44044321329648","0","23090000000","85000","2309001","6","2","4","0","0","1.2230863395232021","1","1.0464070000000003","0","37415.02110026607","74199.52351427724","85000","0","0","401.67600000000004","0","0","-1116","6884","0","5508","3546.6799","278.04349999999994","278.04349999999994","0","2985.429085722761","2127.1768523526234","1200"
"20211015","2309","2","17","1703310","66","45","2","1","4","1","0","0","600","0","23089999872","0","2309001","6","2","4","0","0","1.2230863395232021","1","1.0464070000000003","0","37415.02110026607","74199.52351427724","85000","0","0","401.67600000000004","0","0","-1116","6884","0","5508","3546.6799","278.04349999999994","278.04349999999994","0","2985.429085722761","2127.1768523526234","3054.3537047052464"
"20211015","2309","3","17","1703310","69","16","2","5","0","1","0","0","101.81179015684165","0","23090000000","85000","2309001","6","2","4","0","0","1.2230863395232021","1","1.0464070000000003","0","37415.02110026607","74199.52351427724","85000","0","0","401.67600000000004","0","0","-1116","6884","0","5508","3546.6799","278.04349999999994","278.04349999999994","0","2985.429085722761","2127.1768523526234","0"
"20211015","2309","4","17","1703310","64","13","1","5","0","1","0","0","0","0","23090000000","85000","2309001","6","2","4","0","0","1.2230863395232021","1","1.0464070000000003","0","37415.02110026607","74199.52351427724","85000","0","0","401.67600000000004","0","0","-1116","6884","0","5508","3546.6799","278.04349999999994","278.04349999999994","0","2985.429085722761","2127.1768523526234","0"
"20211015","2309","5","17","1703310","64","10","1","5","0","1","0","0","0","0","23090000000","85000","2309001","6","2","4","0","0","1.2230863395232021","1","1.0464070000000003","0","37415.02110026607","74199.52351427724","85000","0","0","401.67600000000004","0","0","-1116","6884","0","5508","3546.6799","278.04349999999994","278.04349999999994","0","2985.429085722761","2127.1768523526234","0"
"20211015","2309","6","17","1703310","65","5","2","5","0","1","0","0","0","0","23090000000","85000","2309001","6","2","4","0","0","1.2230863395232021","1","1.0464070000000003","0","37415.02110026607","74199.52351427724","85000","0","0","401.67600000000004","0","0","-1116","6884","0","5508","3546.6799","278.04349999999994","278.04349999999994","0","2985.429085722761","2127.1768523526234","0"
"20211015","2310","1","42","4203800","64","69","2","2","2","1","0","0","142.5365062195781","0","23100000000","45000","2310001","2","2","0","0","0","0.6534829100484774","2","0.8694919999999962","0","14193.590097348226","31555.459365062197","45000","0","0","0","0","0","3544","3544","0","3443","1381.5","2065.466","2065.466","0","3010.574634937804","119.11979448350439","119.11979448350439"
"20211015","2310","2","42","4203800","85","40","1","5","2","1","0","0","2748.9183342347214","0","23100000012","0","2310001","2","2","0","0","0","0.6534829100484774","2","0.8694919999999962","0","14193.590097348226","31555.459365062197","45000","0","0","0","0","0","3544","3544","0","3443","1381.5","2065.466","2065.466","0","3010.574634937804","119.11979448350439","0"
"20211015","2311","1","6","603716","43","68","2","1","3","1","1","0","1000","1626","23110000000","69540","2311001","2","2","0","0","0","0.6534829100484774","2","1.2341709999999937","0","20146.61122130433","61087.630189999996","70800","0","0","0","0","0","4716.7998","4716.7998","0","0","645.57001","0","0","0","4350","0","0"
"20211015","2311","2","6","603716","48","72","1","1","3","1","1","0","98","1626","23110000640","0","2311001","2","2","0","0","0","0.6534829100484774","2","1.2341709999999937","0","20146.61122130433","61087.630189999996","70800","0","0","0","0","0","4716.7998","4716.7998","0","0","645.57001","0","0","0","4350","0","0"
"20211015","2312","1","17","1703530","41","72","1","1","3","1","0","0","1720","1626","23120000000","107850","2312001","2","2","0","0","0","0.6534829100484774","2","1.0384089999999984","0","16950.991727810397","94516.677","110250","0","0","0","0","0","9504","9504","0","19","0","238.32299999999998","238.32299999999998","0","5972","0","0"
"20211015","2312","2","17","1703530","42","70","2","1","3","1","0","0","1000","1626","23119998976","0","2312001","2","2","0","0","0","0.6534829100484774","2","1.0384089999999984","0","16950.991727810397","94516.677","110250","0","0","0","0","0","9504","9504","0","19","0","238.32299999999998","238.32299999999998","0","5972","0","0"
"20211015","2313","1","37","3705003","59","53","2","3","3","4","1","0","62.576177285318636","0","23130000000","27000","2313001","1","1","0","0","0","0.46346305677196975","3","0.9137250000000005","0","12230.461808915752","19682.41784271468","27000","0","0","0","0","0","1582","1582","0","2066","991.53998","2065.466","2065.466","0","612.5761772853186","550","550"
"20211015","2314","1","24","2401004","54","73","2","3","4","1","0","0","52.14681440443201","5200.799999999999","23140000000","334355","2314001","1","1","0","0","0","0.46346305677196975","1","1.2724539999999966","0","17240.325281193196","221998.11232132965","338300","0","0","0","0","0","92059.352","86953.859","0","0","15860.78","0","0","0","8381.755678670359","3128.8088642659277","3128.8088642659277"
"20211015","2315","1","18","1803100","133","77","2","2","2","1","0","0","552.7562326869804","1626","23150000000","6100","2315001","1","1","0","0","0","0.46346305677196975","3","0.8506210000000025","0","11385.797317969576","21258.823769313018","25600","0","0","0","469","0","0","0","0","0","59.419998","0","0","0","4750.75623268698","2572","2572"
"20211015","2316","1","23","2300700","243","62","1","1","2","1","0","0","2138.0475932936724","0","23160000000","55050","2316001","2","2","0","0","0","0.6534829100484774","2","1.029736000000004","0","16809.413648984802","43961.17433144317","56400","0","0","0","0","0","3134","3134","0","3519","683.96997","2065.466","2065.466","0","3036.3896985568304","178.34210526315792","0"
"20211015","2316","2","23","2300700","411","68","2","1","2","1","1","0","720","0","23160000512","0","2316001","2","2","0","0","0","0.6534829100484774","2","1.029736000000004","0","16809.413648984802","43961.17433144317","56400","0","0","0","0","0","3134","3134","0","3519","683.96997","2065.466","2065.466","0","3036.3896985568304","178.34210526315792","356.68421052631584"
"20211015","2318","1","30","3000500","15","60","1","1","2","4","1","0","135.74905354245539","0","23180000000","145265","2318001","3","3","0","0","0","1","2","0.9062490000000016","0","22638.10002000004","102260.98114829877","151600","0","0","0","0","0","18307.301","18307.301","0","17243","8370.7998","3018.758","3018.758","0","2399.1600517012266","886.7350978817631","508.04083288263973"
"20211015","2318","2","30","3000500","13","62","2","1","4","1","0","0","1147.2299168975069","0","23179999232","0","2318001","3","3","0","0","0","1","2","0.9062490000000016","0","22638.10002000004","102260.98114829877","151600","0","0","0","0","0","18307.301","18307.301","0","17243","8370.7998","3018.758","3018.758","0","2399.1600517012266","886.7350978817631","917.7839335180051"
