"File creation date","Household sequence number","Record type and seq indicator","State","Public Use Microdata Area","Person weight","Person's age","Person's sex","Person's marital status","Person's educational attainment","Person's race","Person is of Hispanic origin","Official poverty status","Person's medical out of pocket expenses, other than premiums (imputed)","Person's Medicare part B premium","Tax units created for TAXSIM","Adjusted gross income","SPM unit's ID","SPM unit's number of persons","SPM unit's number of adults","SPM unit's number of chidren","SPM unit's has cohabiting couple","SPM unit has a UI under 15 years old","SPM unit's equivalence scale","SPM unit's tenure/mortgage status","SPM unit's geographic adjustment","SPM poverty status","SPM unit's threshold","Total SPM resources for SPM unit","SPM unit's cash income","SPM unit's SNAP subsidy","SPM unit's capped housing subsidy","SPM unit's school lunch","SPM unit's energy subsidy","SPM unit's WIC value","SPM unit's federal tax","SPM unit's federal tax before refundable tax credits","SPM unit's federal EITC","SPM unit's FICA and federal retirement","SPM unit's state tax","SPM unit's capped work and child care expenses","SPM unit's work expenses - not capped","SPM unit's child care expenses - not capped","SPM unit's Medical Out-Of-Pocket and Medicare B subsidy","SPM unit's Health insurance premiums (imputed)",""
"20211015","3","3","48","4800300","67","9","2","5","0","3","0","0","0","0","30000000","75000","3001","5","2","3","0","0","1.1139424459794183","1","0.9226549999999998","0","30046.25404615292","61324.00575833609","75000","0","0","0","0","0","-316","5684","0","5738","0","2065.466","2065.466","0","6188.528241663908","4563.500540832883","0"
"20211015","3","4","48","4800300","67","8","2","5","0","3","0","0","0","0","30000000","75000","3001","5","2","3","0","0","1.1139424459794183","1","0.9226549999999998","0","30046.25404615292","61324.00575833609","75000","0","0","0","0","0","-316","5684","0","5738","0","2065.466","2065.466","0","6188.528241663908","4563.500540832883","0"
"20211015","3","5","48","4800300","69","0","2","5","0","3","0","0","0","0","30000000","75000","3001","5","2","3","0","0","1.1139424459794183","1","0.9226549999999998","0","30046.25404615292","61324.00575833609","75000","0","0","0","0","0","-316","5684","0","5738","0","2065.466","2065.466","0","6188.528241663908","4563.500540832883","0"
"20211015","4","1","34","3401404","96","47","2","5","4","3","0","0","1500","0","40000000","75000","4001","1","1","0","0","0","0.46346305677196975","1","1.2055879999999979","0","16334.36593786743","49164.7239","75000","0","0","0","0","0","9674.5","9674.5","0","5738","2557.3101","2065.466","2065.466","0","5800","4300","4300"
"20211015","5","1","12","1210504","220","87","1","2","2","1","0","0","417.17451523545697","1626","50000000","39557.5","5001","1","1","0","0","0","0.46346305677196975","2","0.947962000000001","0","10974.847248267288","42522.44262100035","49900","0","0","0","0","0","2890.8999","2890.8999","0","0","0","0","0","0","4486.657478999654","2443.482963764197","2443.482963764197"
"20211015","6","1","1","100301","369","54","2","1","4","1","0","0","178.17063277447278","0","60000000","297000","6001","2","2","0","0","0","0.6534829100484774","1","0.8867270000000014","0","16939.96113102674","201851.79833213732","297000","0","0","0","0","0","54213.648","53773","0","18696","10366.64","4130.932","4130.932","0","7740.981667862691","5633.37890212423","6257.617728531855"
"20211015","6","2","1","100301","425","54","1","1","4","1","0","0","1929.4321329639888","0","60000000","297000","6001","2","2","0","0","0","0.6534829100484774","1","0.8867270000000014","0","16939.96113102674","201851.79833213732","297000","0","0","0","0","0","54213.648","53773","0","18696","10366.64","4130.932","4130.932","0","7740.981667862691","5633.37890212423","5009.140075716604"
"20211015","7","1","9","900306","139","35","2","1","4","1","0","0","450","0","70000000","130000","7001","4","2","2","0","0","1","1","1.0708579999999914","0","31305.462771999748","97249.3639","130000","0","0","0","0","0","10949","14949","0","9946","6551.3501","3654.2859999999996","3654.2859999999996","0","1650","800","1600"
"20211015","7","2","9","900306","140","38","1","1","2","1","0","0","400","0","70000000","130000","7001","4","2","2","0","0","1","1","1.0708579999999914","0","31305.462771999748","97249.3639","130000","0","0","0","0","0","10949","14949","0","9946","6551.3501","3654.2859999999996","3654.2859999999996","0","1650","800","0"
"20211015","7","3","9","900306","145","6","2","5","0","1","0","0","0","0","70000000","130000","7001","4","2","2","0","0","1","1","1.0708579999999914","0","31305.462771999748","97249.3639","130000","0","0","0","0","0","10949","14949","0","9946","6551.3501","3654.2859999999996","3654.2859999999996","0","1650","800","0"
"20211015","7","4","9","900306","212","4","2","5","0","1","0","0","0","0","70000000","130000","7001","4","2","2","0","0","1","1","1.0708579999999914","0","31305.462771999748","97249.3639","130000","0","0","0","0","0","10949","14949","0","9946","6551.3501","3654.2859999999996","3654.2859999999996","0","1650","800","0"
"20211015","8","1","36","3604108","121","36","2","1","4","4","0","0","130.36703601108024","0","80000000","273000","8001","3","2","1","0","0","0.8801833070327151","2","1.1829589999999968","0","26009.694702308687","169199.122104159","273000","0","0","0","0","0","45945.211","48013","0","15930","16671.51","21756.55526869806","4130.932","17625.62326869806","3497.6016271429194","3054.3537047052464","0"
"20211015","8","2","36","3604108","119","36","1","1","4","1","0","0","312.8808864265926","0","80000000","273000","8001","3","2","1","0","0","0.8801833070327151","2","1.1829589999999968","0","26009.694702308687","169199.122104159","273000","0","0","0","0","0","45945.211","48013","0","15930","16671.51","21756.55526869806","4130.932","17625.62326869806","3497.6016271429194","3054.3537047052464","6108.707409410493"
"20211015","8","3","36","3604108","156","4","1","5","0","1","0","0","0","0","80000000","273000","8001","3","2","1","0","0","0.8801833070327151","2","1.1829589999999968","0","26009.694702308687","169199.122104159","273000","0","0","0","0","0","45945.211","48013","0","15930","16671.51","21756.55526869806","4130.932","17625.62326869806","3497.6016271429194","3054.3537047052464","0"
"20211015","9","1","46","4600500","57","77","1","3","2","1","0","0","534.5118983234179","1626","90000000","6000","9001","1","1","0","0","0","0.46346305677196975","2","0.9190520000000019","0","10640.147298324782","13315.022101676583","18000","0","0","0","0","0","0","0","0","459","0","2065.466","2065.466","0","2160.511898323418","0","0"
"20211015","11","1","19","1902100","103","40","2","1","2","1","0","0","142.53650621957797","0","110000000","50000","11001","2","2","0","0","0","0.6534829100484774","2","0.8955110000000037","0","14618.324333825401","35523.74465516585","50000","0","0","0","0","0","2684","2684","0","3825","1693.58","4130.932","4130.932","0","2142.7433448341467","1694.771468144044","3389.542936288088"
"20211015","11","2","19","1902100","118","37","1","1","3","1","0","0","305.4353704705245","0","110000000","50000","11001","2","2","0","0","0","0.6534829100484774","2","0.8955110000000037","0","14618.324333825401","35523.74465516585","50000","0","0","0","0","0","2684","2684","0","3825","1693.58","4130.932","4130.932","0","2142.7433448341467","1694.771468144044","0"
"20211015","11","3","19","1902100","218","24","1","5","0","1","0","0","620","0","110000013","32000","11004","1","1","0","0","0","0.46346305677196975","2","0.8955110000000037","0","10367.60591051447","23452.964099999997","32000","0","0","0","0","0","2182","2182","0","2448","1231.5699","2065.466","2065.466","0","620","0","0"
"20211015","12","1","53","5311200","71","79","1","1","3","1","0","0","488.6965927528395","1626","120000000","18025","12001","2","2","0","0","0","0.6534829100484774","2","0.9231819999999986","0","15070.025823412025","52706.5857220119","56600","0","0","0","0","0","0","0","0","0","0","0","0","0","3893.4142779881017","0","0"
"20211015","12","2","53","5311200","76","68","2","1","2","1","0","0","152.71768523526225","1626","120000000","18025","12001","2","2","0","0","0","0.6534829100484774","2","0.9231819999999986","0","15070.025823412025","52706.5857220119","56600","0","0","0","0","0","0","0","0","0","0","0","0","0","3893.4142779881017","0","0"
"20211015","13","1","40","4001204","68","50","1","1","4","1","0","0","6826.018005540166","0","130000000","50000","13001","4","2","2","0","1","1","2","0.9430059999999998","0","23556.289879999993","39287.00778271702","50000","3079","0","1213.978","0","0","-1841.09","2684","525.09003","3825","890","2065.466","2065.466","0","10066.594217282982","3136.282582933951","3665.2244456462954"
"20211015","13","2","40","4001204","93","50","2","1","3","1","0","0","104.29362880886424","0","130000000","50000","13001","4","2","2","0","1","1","2","0.9430059999999998","0","23556.289879999993","39287.00778271702","50000","3079","0","1213.978","0","0","-1841.09","2684","525.09003","3825","890","2065.466","2065.466","0","10066.594217282982","3136.282582933951","2607.3407202216063"
"20211015","13","3","40","4001204","76","13","1","5","0","1","0","0","0","0","130000000","50000","13001","4","2","2","0","1","1","2","0.9430059999999998","0","23556.289879999993","39287.00778271702","50000","3079","0","1213.978","0","0","-1841.09","2684","525.09003","3825","890","2065.466","2065.466","0","10066.594217282982","3136.282582933951","0"
"20211015","13","4","40","4001204","74","9","1","5","0","1","0","0","0","0","130000000","50000","13001","4","2","2","0","1","1","2","0.9430059999999998","0","23556.289879999993","39287.00778271702","50000","3079","0","1213.978","0","0","-1841.09","2684","525.09003","3825","890","2065.466","2065.466","0","10066.594217282982","3136.282582933951","0"
"20211015","14","1","26","2600300","24","62","2","3","1","1","0","0","213.80193905817168","0","140000000","0","14001","3","3","0","0","0","1","2","0.880643000000002","0","21998.46214000005","44281.50214796184","57000","2403","0","0","0","0","3502","3502","0","3996","1344.3399","4130.932","4130.932","0","2148.2259520381613","0","0"
"20211015","14","2","26","2600300","9","52","1","3","4","1","0","0","1730.8004326663063","0","140000012","43000","14001","3","3","0","0","0","1","2","0.880643000000002","0","21998.46214000005","44281.50214796184","57000","2403","0","0","0","0","3502","3502","0","3996","1344.3399","4130.932","4130.932","0","2148.2259520381613","0","0"
"20211015","14","3","26","2600300","27","19","1","5","0","1","0","0","203.62358031368308","0","140000013","5000","14001","3","3","0","0","0","1","2","0.880643000000002","0","21998.46214000005","44281.50214796184","57000","2403","0","0","0","0","3502","3502","0","3996","1344.3399","4130.932","4130.932","0","2148.2259520381613","0","0"
"20211015","15","1","49","4957002","63","86","2","2","2","1","0","0","30.54353704705227","1626","150000000","9900","15001","1","1","0","0","0","0.46346305677196975","2","0.9446580000000047","0","10936.595825416758","22136.20930232558","24200","0","0","0","0","0","0","0","0","0","0","0","0","0","2063.7906976744184","407.24716062736616","407.24716062736616"
"20211015","16","1","6","605918","111","27","2","5","4","4","1","0","104.29362880886424","0","160000000","36800","16001","3","3","0","0","0","1","3","1.279530999999987","1","36954.134810999625","23776.708123288594","36800","0","0","0","0","0","2758","2758","0","2662","667.72998","2065.466","2065.466","0","4870.095896711407","3332.9916897506923","1560"
"20211015","16","2","6","605918","137","33","2","5","2","4","1","0","1119.929691725257","0","160000012","0","16001","3","3","0","0","0","1","3","1.279530999999987","1","36954.134810999625","23776.708123288594","36800","0","0","0","0","0","2758","2758","0","2662","667.72998","2065.466","2065.466","0","4870.095896711407","3332.9916897506923","1564.4044321329638"
"20211015","16","3","6","605918","107","24","2","5","0","4","1","0","312.8808864265927","0","160000013","0","16001","3","3","0","0","0","1","3","1.279530999999987","1","36954.134810999625","23776.708123288594","36800","0","0","0","0","0","2758","2758","0","2662","667.72998","2065.466","2065.466","0","4870.095896711407","3332.9916897506923","208.58725761772848"
"20211015","17","1","24","2401300","33","60","2","1","2","1","0","0","2075","0","170000000","133000","17001","2","2","0","0","0","0.6534829100484774","2","0.9743939999999993","0","15906.010669811314","88256.80322974581","133000","0","0","0","0","0","15609","15609","0","10175","5674.5698","4130.932","4130.932","0","9153.694970254192","5296.988642509465","7336"
"20211015","17","2","24","2401300","33","53","1","1","1","1","0","0","1781.7063277447269","0","170000000","133000","17001","2","2","0","0","0","0.6534829100484774","2","0.9743939999999993","0","15906.010669811314","88256.80322974581","133000","0","0","0","0","0","15609","15609","0","10175","5674.5698","4130.932","4130.932","0","9153.694970254192","5296.988642509465","3257.9772850189293"
"20211015","18","1","12","1211300","87","81","2","2","4","1","0","0","1000","1626","180000000","60260","18001","3","2","1","0","0","0.8801833070327151","1","0.9456089999999994","0","24331.72881270354","75814.66992541915","84400","0","0","606.989","0","0","1585.3501000000006","6413.7002","3083.3501","1370","0","2065.466","2065.466","0","4171.502974580854","1392.7852893455922","1392.7852893455922"
"20211015","18","2","12","1211300","145","58","2","2","3","1","0","0","152.71768523526225","0","180000001","21800","18001","3","2","1","0","0","0.8801833070327151","1","0.9456089999999994","0","24331.72881270354","75814.66992541915","84400","0","0","606.989","0","0","1585.3501000000006","6413.7002","3083.3501","1370","0","2065.466","2065.466","0","4171.502974580854","1392.7852893455922","0"
"20211015","18","3","12","1211300","81","11","2","5","0","1","0","0","0","0","180000001","21800","18001","3","2","1","0","0","0.8801833070327151","1","0.9456089999999994","0","24331.72881270354","75814.66992541915","84400","0","0","606.989","0","0","1585.3501000000006","6413.7002","3083.3501","1370","0","2065.466","2065.466","0","4171.502974580854","1392.7852893455922","0"
"20211015","19","1","20","2000400","23","55","1","1","3","1","0","0","2200","0","190000000","150100","19001","2","2","0","0","0","0.6534829100484774","2","0.9975220000000011","0","16283.552213346502","105347.21460903191","150100","0","0","0","0","0","19371","19371","0","11105","6923.1401","4130.932","4130.932","0","3222.713290968091","222.71329096809086","292.70889670091947"
"20211015","19","2","20","2000400","34","59","2","1","3","4","1","0","800","0","190000000","150100","19001","2","2","0","0","0","0.6534829100484774","2","0.9975220000000011","0","16283.552213346502","105347.21460903191","150100","0","0","0","0","0","19371","19371","0","11105","6923.1401","4130.932","4130.932","0","3222.713290968091","222.71329096809086","152.71768523526225"
"20211015","22","1","5","500300","150","25","2","5","3","1","0","0","1500","0","220000000","14000","22001","1","1","0","0","0","0.46346305677196975","1","0.8003999999999993","1","10844.52275293807","9186.044001","14000","0","0","0","0","0","60.279999","180","119.72","1071","117.21","2065.466","2065.466","0","1500","0","0"
"20211015","23","1","48","4805903","46","55","1","1","4","1","0","0","500","0","230000000","63000","23001","2","2","0","0","0","0.6534829100484774","1","0.9965070000000004","0","19037.18940191969","45185.47454452733","63000","0","0","0","0","0","4244","4244","0","6439","0","4130.932","4130.932","0","3000.5934554726746","2296.9698751589913","4072.4716062736616"
"20211015","23","2","48","4805903","51","56","2","1","3","4","1","0","203.6235803136832","0","230000000","63000","23001","2","2","0","0","0","0.6534829100484774","1","0.9965070000000004","0","19037.18940191969","45185.47454452733","63000","0","0","0","0","0","4244","4244","0","6439","0","4130.932","4130.932","0","3000.5934554726746","2296.9698751589913","521.468144044321"
"20211015","25","1","26","2601003","101","76","2","3","4","1","0","0","730","1626","250000000","76115","25001","1","1","0","0","0","0.46346305677196975","2","0.9487879999999991","0","10984.41010397991","64958.344981440445","80000","0","0","0","0","0","9556.7998","9556.7998","0","0","1251.5699","0","0","0","4233.285318559557","1877.2853185595566","1877.2853185595566"
"20211015","26","1","6","608105","88","21","2","5","0","4","1","0","87.5","0","260000000","28800","26001","4","2","2","0","0","1","3","1.431868000000002","1","41353.77970800005","27386.109928254853","54700","0","0","0","0","0","-5118.3301","2495","3768.3301","4185","170.23","27780.902914127422","4130.932","23649.97091412742","296.0872576177285","0","0"
"20211015","26","2","6","608105","106","4","1","5","0","4","1","0","0","0","260000000","28800","26001","4","2","2","0","0","1","3","1.431868000000002","1","41353.77970800005","27386.109928254853","54700","0","0","0","0","0","-5118.3301","2495","3768.3301","4185","170.23","27780.902914127422","4130.932","23649.97091412742","296.0872576177285","0","0"
"20211015","26","3","6","608105","106","2","1","5","0","4","1","0","0","0","260000000","28800","26001","4","2","2","0","0","1","3","1.431868000000002","1","41353.77970800005","27386.109928254853","54700","0","0","0","0","0","-5118.3301","2495","3768.3301","4185","170.23","27780.902914127422","4130.932","23649.97091412742","296.0872576177285","0","0"
"20211015","26","4","6","608105","124","44","2","5","1","4","1","0","208.58725761772848","0","260000014","25900","26001","4","2","2","0","0","1","3","1.431868000000002","1","41353.77970800005","27386.109928254853","54700","0","0","0","0","0","-5118.3301","2495","3768.3301","4185","170.23","27780.902914127422","4130.932","23649.97091412742","296.0872576177285","0","0"
"20211015","27","1","34","3401700","115","67","2","5","1","1","0","1","500","0","270000000","0","27001","1","1","0","0","0","0.46346305677196975","3","1.0813449999999971","0","14474.10186299156","18112.766655877516","12000","1466","4207.7666558775145","0","939","0","0","0","0","0","0","0","0","0","500","0","0"
"20211015","28","1","17","1703204","128","66","1","1","4","1","0","0","65","1626","280000000","135000","28001","2","2","0","0","0","0.6534829100484774","2","1.0384090000000001","0","16950.991727810426","107658","135000","0","0","0","0","0","15477","15477","0","0","0","0","0","0","11865","4998","3900"
"20211015","28","2","17","1703204","135","66","2","1","3","1","0","0","3550","1626","280000000","135000","28001","2","2","0","0","0","0.6534829100484774","2","1.0384090000000001","0","16950.991727810426","107658","135000","0","0","0","0","0","15477","15477","0","0","0","0","0","0","11865","4998","6096"
"20211015","29","1","41","4101301","55","58","2","3","4","1","0","0","900","0","290000000","82000","29001","2","2","0","1","0","0.6534829100484774","3","1.0813449999999964","0","20408.483626818088","67406.545","86000","0","0","0","0","0","10908.5","11214.5","306","306","6081.75","397.2049999999999","397.2049999999999","0","900","0","0"
"20211015","29","2","41","4101301","72","54","2","3","4","1","0","1","0","0","290000012","4000","29001","2","2","0","1","0","0.6534829100484774","3","1.0813449999999964","0","20408.483626818088","67406.545","86000","0","0","0","0","0","10908.5","11214.5","306","306","6081.75","397.2049999999999","397.2049999999999","0","900","0","0"
"20211015","31","1","9","900901","26","79","2","2","4","1","0","0","305.4353704705245","1626","310000000","11580","31001","1","1","0","0","0","0.46346305677196975","2","1.0809479999999991","0","12514.467018002839","31448.564629529475","33380","0","0","0","0","0","0","0","0","0","0","0","0","0","1931.4353704705245","0","0"
"20211015","32","1","27","2701800","18","64","2","1","2","1","0","0","886.4958448753462","0","320000000","71500","32001","2","2","0","0","0","0.6534829100484774","1","1.0513969999999997","0","20085.803537366162","49863.15546398892","71500","0","0","0","0","0","5264","5264","0","5471","2856.53","3773.4474999999993","3773.4474999999993","0","4271.86703601108","1899.186980609418","43.803324099722886"
"20211015","32","2","27","2701800","24","55","1","1","2","1","0","0","1486.1842105263156","0","320000000","71500","32001","2","2","0","0","0","0.6534829100484774","1","1.0513969999999997","0","20085.803537366162","49863.15546398892","71500","0","0","0","0","0","5264","5264","0","5471","2856.53","3773.4474999999993","3773.4474999999993","0","4271.86703601108","1899.186980609418","3754.570637119113"
"20211015","33","1","8","800821","112","32","2","1","4","1","0","0","92.33333333333326","0","330000000","150000","33001","5","2","3","0","0","1.1139424459794183","1","1.1686620000000043","0","38057.47039368485","111465.46600240075","150000","0","0","0","0","0","13341.18","19349","0","11246","5815.2798","6164.657761772853","4130.932","2033.7257617728528","1967.416435826408","780","0"
"20211015","33","2","8","800821","70","37","1","1","4","1","0","0","1095.0831024930746","0","330000000","150000","33001","5","2","3","0","0","1.1139424459794183","1","1.1686620000000043","0","38057.47039368485","111465.46600240075","150000","0","0","0","0","0","13341.18","19349","0","11246","5815.2798","6164.657761772853","4130.932","2033.7257617728528","1967.416435826408","780","1560"
"20211015","33","3","8","800821","81","7","1","5","0","1","0","0","0","0","330000000","150000","33001","5","2","3","0","0","1.1139424459794183","1","1.1686620000000043","0","38057.47039368485","111465.46600240075","150000","0","0","0","0","0","13341.18","19349","0","11246","5815.2798","6164.657761772853","4130.932","2033.7257617728528","1967.416435826408","780","0"
"20211015","33","4","8","800821","96","4","1","5","0","1","0","0","0","0","330000000","150000","33001","5","2","3","0","0","1.1139424459794183","1","1.1686620000000043","0","38057.47039368485","111465.46600240075","150000","0","0","0","0","0","13341.18","19349","0","11246","5815.2798","6164.657761772853","4130.932","2033.7257617728528","1967.416435826408","780","0"
"20211015","33","5","8","800821","96","1","1","5","0","1","0","0","0","0","330000000","150000","33001","5","2","3","0","0","1.1139424459794183","1","1.1686620000000043","0","38057.47039368485","111465.46600240075","150000","0","0","0","0","0","13341.18","19349","0","11246","5815.2798","6164.657761772853","4130.932","2033.7257617728528","1967.416435826408","780","0"
"20211015","34","1","13","1303300","83","50","1","1","4","3","0","0","156.44044321329648","0","340000000","129700","34001","2","2","0","0","0","0.6534829100484774","1","1.0154690000000013","0","19399.437921437584","90194.49358476454","129700","0","0","0","0","0","14883","14883","0","12883","6691.3999","4130.932","4130.932","0","917.1745152354572","500","0"
"20211015","34","2","13","1303300","69","49","2","1","4","3","0","0","260.7340720221607","0","340000000","129700","34001","2","2","0","0","0","0.6534829100484774","1","1.0154690000000013","0","19399.437921437584","90194.49358476454","129700","0","0","0","0","0","14883","14883","0","12883","6691.3999","4130.932","4130.932","0","917.1745152354572","500","1000"
"20211015","35","1","51","5151235","86","33","2","5","4","2","0","0","531.8975069252077","0","350000000","34000","35001","1","1","0","0","0","0.46346305677196975","3","1.0103530000000012","0","13523.854310677136","24187.151703945532","34000","0","0","0","0","0","2422","2422","0","2601","1459.4399","2065.466","2065.466","0","1264.9423960544668","733.044889129259","733.044889129259"
"20211015","36","1","34","3400503","52","89","2","3","2","1","0","0","600","1626","360000000","9750","36001","1","1","0","0","0","0.46346305677196975","3","1.2031159999999963","0","16104.0403728643","32248","36250","0","0","0","0","0","0","0","0","0","0","0","0","0","4002","1776","1776"
"20211015","38","1","12","1203107","46","79","2","3","2","2","0","0","208.58725761772894","1626","380000000","6000","38001","1","1","0","0","0","0.46346305677196975","3","1.002957999999992","0","13424.870190644255","14165.412742382272","16000","0","0","0","0","0","0","0","0","0","0","0","0","0","1834.587257617729","0","0"
"20211015","39","1","39","3901900","99","82","1","1","2","1","0","0","967.2120064899947","1626","390000000","41275","39001","2","2","0","0","0","0.6534829100484774","1","0.9071859999999992","0","17330.808217874932","44776.953066522445","57000","0","0","0","0","0","1427.5","1427.5","0","0","238.72","0","0","0","10556.826933477556","5737.6149269875605","6475.229853975122"
"20211015","39","2","39","3901900","80","79","2","1","1","1","0","0","600","1626","390000000","41275","39001","2","2","0","0","0","0.6534829100484774","1","0.9071859999999992","0","17330.808217874932","44776.953066522445","57000","0","0","0","0","0","1427.5","1427.5","0","0","238.72","0","0","0","10556.826933477556","5737.6149269875605","5000"
"20211015","40","1","30","3000600","28","42","2","1","3","1","0","0","25","0","400000000","33500","40001","5","2","3","0","0","1.1139424459794183","2","0.9062490000000016","0","25217.54050860556","33386.58409196676","35000","0","0","301.257","0","0","-8928.9902","910","4728.9902","4183","293.63","4130.932","4130.932","0","2236.101108033241","1820","3640"
"20211015","40","2","30","3000600","37","41","1","1","3","1","0","0","286.80747922437683","0","400000000","33500","40001","5","2","3","0","0","1.1139424459794183","2","0.9062490000000016","0","25217.54050860556","33386.58409196676","35000","0","0","301.257","0","0","-8928.9902","910","4728.9902","4183","293.63","4130.932","4130.932","0","2236.101108033241","1820","0"
"20211015","40","3","30","3000600","51","15","1","5","0","1","0","0","104.29362880886424","0","400000000","33500","40001","5","2","3","0","0","1.1139424459794183","2","0.9062490000000016","0","25217.54050860556","33386.58409196676","35000","0","0","301.257","0","0","-8928.9902","910","4728.9902","4183","293.63","4130.932","4130.932","0","2236.101108033241","1820","0"
"20211015","40","4","30","3000600","25","13","1","5","0","1","0","0","0","0","400000000","33500","40001","5","2","3","0","0","1.1139424459794183","2","0.9062490000000016","0","25217.54050860556","33386.58409196676","35000","0","0","301.257","0","0","-8928.9902","910","4728.9902","4183","293.63","4130.932","4130.932","0","2236.101108033241","1820","0"
"20211015","40","5","30","3000600","29","10","2","5","0","1","0","0","0","0","400000000","33500","40001","5","2","3","0","0","1.1139424459794183","2","0.9062490000000016","0","25217.54050860556","33386.58409196676","35000","0","0","301.257","0","0","-8928.9902","910","4728.9902","4183","293.63","4130.932","4130.932","0","2236.101108033241","1820","0"
"20211015","41","1","47","4701603","150","66","1","5","3","1","0","0","30","1626","410000000","10400","41001","1","1","0","0","0","0.46346305677196975","2","0.8988150000000017","0","10405.85733336502","17744","19400","0","0","0","0","0","0","0","0","0","0","0","0","0","1656","0","0"
"20211015","42","1","21","2102100","113","90","2","2","1","1","0","0","2138.0475932936724","0","420000000","0","42001","1","1","0","0","0","0.46346305677196975","2","0.8467770000000011","0","9803.397423468485","11061.952406706328","13200","0","0","0","0","0","0","0","0","0","0","0","0","0","2138.0475932936724","0","0"
