filedate,serialno,sporder,st,puma,wt,age,sex,mar,education,race,hispanic,offpoor,moop_other,medicare_partb,tax_id,agi,spm_id,spm_numper,spm_numadults,spm_numkids,spm_wcohabit,spm_wui_lt15,spm_equivscale,spm_tenmortstatus,spm_geoadj,spm_poor,spm_povthreshold,spm_resources,spm_totval,spm_snapsub,spm_caphousesub,spm_schlunch,spm_engval,spm_wicval,spm_fedtax,spm_fedtaxbc,spm_eitc,spm_fica,spm_sttax,spm_capwkccxpns,spm_wkxpns,spm_childcarexpns,spm_medxpns,spm_premium
20211015,619927,2,22,2202100,56,27,2,1,2,1,0,0,150.0,0.0,6199269916672,0.0,619927001,3,2,1,0,0,0.8801833070327151,1,0.9031629999999996,0,20544.661855973067,50040.57354729093,66000,0.0,0.0,0.0,0.0,0.0,4355.0,5355.0,0.0,5049,1765.8,2001.903,2001.903,0.0,2787.7234527090664,986.0340632603406
20211015,196370,2,10,1000104,68,64,1,3,1,1,0,0,237.4303497332544,0.0,1963700000012,18900.0,196370001,2,2,0,1,0,0.6534829100484774,1,1.0714869999999983,0,18095.92855673401,66102.59208041274,105900,0.0,0.0,0.0,0.0,0.0,14082.99,14082.99,0.0,8102,4399.78011,4003.806,4003.806,0.0,9208.831809587267,8491.401459854014
20211015,136832,1,6,603739,88,60,1,1,2,4,1,0,103.23058684054536,0.0,1368320000000,20000.0,136832001,3,3,0,0,0,1.0,1,1.2763149999999976,0,32985.08485999994,39043.595520859424,55000,0.0,0.0,0.0,0.0,0.0,3271.9400001,3273.75,1.8099999,4208,659.33002,4003.806,4003.806,0.0,3813.328459040581,2237.2554744525546
20211015,1210138,1,36,3600500,109,30,1,1,2,1,0,0,550.0,0.0,12101380000000,39600.0,1210138001,4,2,2,0,0,1.0,1,1.0288990000000102,0,26590.865756000265,33324.55031950207,39600,0.0,0.0,0.0,0.0,0.0,-860.0,1140.0,0.0,1760,244.75,2001.903,2001.903,0.0,3128.796680497925,2558.1505631298164
20211015,103767,1,42,4201900,31,47,2,1,3,1,0,0,600.0,0.0,1037670000000,66540.0,103767001,4,4,0,0,0,1.223086339523202,2,0.8759720000000009,0,22906.30509416304,33199.70662043795,75570,0.0,0.0,535.3889999999999,0.0,0.0,4292.96,4292.96,0.0,5777,2042.78,7301.058,7301.058,0.0,23491.88437956204,8409.38802919708
20211015,952590,3,48,4804200,204,13,1,5,0,1,0,0,0.0,0.0,9525900000000,92000.0,952590001,4,2,2,0,0,1.0,2,0.9402079999999972,0,20101.64703999994,72819.2302988273,92000,0.0,0.0,1070.7779999999998,0.0,0.0,6662.5,8662.5,0.0,7038,0.0,4003.806,4003.806,0.0,2547.2417011727,1109.521438450899
20211015,648529,1,42,4200500,103,56,2,1,2,1,0,0,211.622703023118,0.0,6485290000000,55000.0,648529001,4,4,0,0,0,1.223086339523202,1,0.8443509999999992,0,26689.46510930902,43976.436153774026,71000,0.0,0.0,0.0,0.0,0.0,2053.0901,2549.0901,496.0,4820,1835.86,4003.806,4003.806,0.0,14310.807746225972,9355.878506310602
20211015,696691,1,27,2700200,36,79,1,1,4,1,0,0,1474.5547445255474,1258.8000000000002,6966910000000,158240.0,696691001,2,2,0,0,0,0.6534829100484774,2,0.8953640000000117,0,12509.546445189311,123371.58192127172,162200,0.0,0.0,0.0,0.0,0.0,25597.5,25597.5,0.0,0,8722.6104,0.0,0.0,0.0,4508.307678728274,0.0
20211015,32880,1,48,4802314,131,62,1,3,3,2,0,0,200.0,0.0,328800000000,18000.0,32880001,3,2,1,1,0,0.8801833070327151,3,1.0119999999999996,1,22678.38060101755,17879.206411973915,18000,0.0,0.0,94.691,0.0,0.0,0.0,100.0,0.0,0,0.0,0.0,0.0,0.0,215.48458802608184,0.0
20211015,124308,4,48,4805500,51,0,2,5,0,1,0,0,0.0,0.0,1243080000000,175000.0,124308001,4,2,2,0,0,1.0,1,0.8575329999999992,0,22162.08285199998,101450.8994933664,175000,0.0,0.0,0.0,0.0,0.0,28086.5,28151.891,0.0,19350,0.0,19761.44273076923,3905.6735,15855.76923076923,6351.157775864382,4215.595732068761
20211015,1184601,1,47,4702300,28,74,2,1,1,1,0,0,2410.0,1258.8000000000002,11846010000000,3800.0,1184601001,2,2,0,0,0,0.6534829100484774,2,0.963236,0,13457.81769166307,21092.4,26100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5007.6,0.0
20211015,572284,3,6,607506,36,10,1,5,0,1,0,0,0.0,0.0,5722840000000,173010.0,572284001,3,2,1,0,0,0.8801833070327151,1,1.3513509999999995,0,30739.79928731697,106615.92194252886,173010,0.0,0.0,0.0,0.0,0.0,26755.76,26792.68,0.0,14396,9504.3604,13419.190615384616,4003.806,9415.384615384615,2318.7670420865443,516.1529342027267
20211015,559065,1,53,5311504,166,27,2,5,4,1,0,0,2271.072910491998,0.0,5590650000000,70000.0,559065001,1,1,0,0,0,0.4634630567719697,3,1.1109999999999984,0,13109.543831635325,50677.274089508006,70000,0.0,0.0,0.0,0.0,0.0,10818.75,10818.75,0.0,4131,0.0,2001.903,2001.903,0.0,2371.072910491998,100.0
20211015,1351965,2,21,2102100,13,48,1,1,4,1,0,0,294.91094890510954,0.0,13519650029568,0.0,1351965001,2,2,0,0,0,0.6534829100484774,1,0.818494,0,13823.227858215234,75411.33694855118,108000,0.0,0.0,0.0,0.0,0.0,13637.5,13637.5,0.0,8262,5319.2002,4003.806,4003.806,0.0,1366.156851448821,938.5945984536104
20211015,743685,5,6,602904,79,30,1,5,1,4,1,1,0.0,0.0,7436850000015,2000.0,743685001,5,3,2,0,0,1.223086339523202,2,0.953944,1,24945.2406089992,-7096.018694724364,14600,0.0,0.0,0.0,0.0,0.0,-382.5,0.0,382.5,383,0.0,2276.674,2276.674,0.0,19418.844694724365,0.0
20211015,79211,2,47,4702504,102,0,1,5,0,1,0,0,0.0,0.0,792110000000,40000.0,79211001,2,1,1,0,0,0.6993681904144294,1,0.9538630000000016,0,17240.569620872007,29769.030996350364,40000,0.0,0.0,0.0,0.0,0.0,1802.5,2802.5,0.0,3060,0.0,1707.5055,1707.5055,0.0,3660.963503649635,3050.802919708029
20211015,732501,3,4,400300,82,11,1,5,0,1,1,0,0.0,0.0,7325010000000,54000.0,732501001,3,2,1,0,0,0.8801833070327151,1,0.8676729999999941,0,19737.35459330996,41542.40113868613,54000,0.0,0.0,94.691,0.0,0.0,2555.0,3555.0,0.0,4131,961.0,2001.903,2001.903,0.0,2903.3868613138684,2400.0
20211015,91585,3,48,4805309,55,9,2,5,0,1,0,0,0.0,0.0,915850000000,182000.0,91585001,3,2,1,0,0,0.8801833070327151,1,1.0750360000000017,0,24454.335599440965,127774.50837428337,182000,0.0,0.0,0.0,0.0,0.0,30443.27,30443.27,0.0,13737,0.0,4003.806,4003.806,0.0,6041.415625716622,3697.8552520563
20211015,652201,2,17,1703416,68,79,2,1,3,1,0,0,5094.840875912409,1258.8000000000002,6522010075136,0.0,652201001,2,2,0,0,0,0.6534829100484774,2,1.0476719999999975,0,14637.512278050235,25704.393889944145,41000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15295.60611005586,5583.16523414345
20211015,1229998,2,13,1304004,54,57,1,1,3,1,0,0,774.2294013040902,0.0,12299979980800,0.0,1229998001,2,2,0,0,0,0.6534829100484774,1,1.0055769999999995,0,16982.800118242158,63033.44638446948,96500,0.0,0.0,0.0,0.0,0.0,9354.04,9354.04,0.0,7384,4121.9302,4003.806,4003.806,0.0,8602.777415530529,7140.0
20211015,1120505,2,25,2501900,287,31,2,5,3,2,0,0,16.948905109489033,0.0,11205050000001,30000.0,1120505001,7,3,4,0,0,1.429862000740158,3,0.9925000000000008,0,36131.25438980312,54632.346801470245,50900,3964.0,0.0,1606.167,700.0,0.0,-4517.0,905.0,2897.0,2793,189.45,4003.806,4003.806,0.0,68.56419852976171,0.0
20211015,382819,1,42,4200600,424,39,2,1,4,1,0,0,66.10072992700725,0.0,3828190000000,75000.0,382819001,4,2,2,0,0,1.0,1,1.0055769999999995,0,25988.131987999983,58705.499437956205,75000,0.0,0.0,189.382,310.0,0.0,4112.5,6112.5,0.0,5738,2302.5,2001.903,2001.903,0.0,2638.979562043796,2400.0
20211015,546663,4,6,607308,218,9,1,5,0,4,0,0,0.0,0.0,5466630000000,110000.0,546663001,4,2,2,0,0,1.0,1,1.247923000000009,0,32251.322012000237,74633.11996247777,110000,0.0,0.0,0.0,0.0,0.0,8920.7998,10948.05,0.0,8415,3127.8101,10953.289106105514,4003.806,6949.483106105515,3949.9810314167166,179.9999999999999
20211015,1137335,1,45,4501000,47,80,2,2,3,1,0,0,71.18540145985412,1258.8000000000002,11373350000000,21455.0,1137335001,1,1,0,0,0,0.4634630567719697,2,0.8691039999999997,0,8611.812613014907,36380.51459854015,38720,0.0,0.0,0.0,0.0,0.0,1009.5,1009.5,0.0,0,0.0,0.0,0.0,0.0,1329.9854014598543,2.273736754432321e-13
20211015,379956,2,26,2603001,55,41,1,1,2,1,0,0,3303.3787788974514,0.0,3799559962624,0.0,379956001,5,2,3,0,0,1.1139424459794185,1,0.9771849999999996,0,28131.91373147873,72791.451179016,95000,0.0,0.0,0.0,46.0,0.0,5241.5,8241.5,0.0,7268,3187.5,2001.903,2001.903,0.0,4555.645820983996,13.499999999999886
20211015,798318,1,39,3903900,19,79,1,2,2,1,0,0,1450.0,1258.8000000000002,7983180000000,11450.0,798318001,1,1,0,0,0,0.4634630567719697,1,0.9548770000000144,0,11437.267711523871,20081.2,24650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4568.8,1860.0
20211015,907100,1,39,3900907,101,61,1,1,4,1,0,0,180.65352697095432,0.0,9071000000000,78890.0,907100001,3,3,0,0,0,1.0,1,0.924963999999998,0,23904.76961599995,79755.40766475399,111400,0.0,0.0,0.0,0.0,0.0,10704.75,10704.75,0.0,10076,2709.49988,4003.806,4003.806,0.0,4150.536455245999,852.3192056905748
20211015,160948,1,6,609903,64,38,2,5,4,1,0,0,600.0,0.0,1609480000000,80000.0,160948001,1,1,0,0,0,0.4634630567719697,1,1.0,0,11977.739239214789,50809.1668,80000,0.0,0.0,0.0,0.0,0.0,12218.69,12218.69,0.0,6120,4250.2402,2001.903,2001.903,0.0,4600.0,4000.0
20211015,768933,2,53,5311801,145,0,2,5,0,4,1,0,0.0,0.0,7689330000000,7500.0,768933001,3,1,2,0,0,0.8302800578458694,3,1.0339999999999965,1,21857.65390202945,21828.246569343064,20100,0.0,0.0,0.0,0.0,0.0,-3675.0,0.0,3000.0,1060,0.0,785.06,785.06,0.0,101.69343065693432,0.0
20211015,1051900,4,4,400134,89,15,2,5,0,1,0,0,309.69176052163607,0.0,10519000000000,48000.0,1051900001,5,2,3,0,0,1.1139424459794185,1,0.9944229999999992,0,28628.17383463547,36464.52600686041,48000,0.0,0.0,0.0,0.0,0.0,-2347.76,1585.0,932.76001,3672,655.71997,4003.806,4003.806,0.0,5551.708023139595,1282.6965545887615
20211015,738106,1,12,1208607,42,85,2,2,1,1,1,0,244.06423357664232,0.0,7381060000000,0.0,738106001,1,1,0,0,0,0.4634630567719697,3,1.1365,0,13410.43795198341,18988.48900569959,15200,462.0,3570.5532392762343,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,244.06423357664232,0.0
20211015,1076845,7,28,2800500,104,10,2,5,0,2,0,1,0.0,0.0,10768450000001,0.0,1076845001,11,2,9,0,0,1.7181238691752785,3,0.8240000000000012,1,36044.58937638298,22797.747036496352,8900,10332.0,0.0,4283.111999999999,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,717.3649635036496,0.0
20211015,606516,1,51,5151125,295,27,2,5,2,2,0,1,0.0,0.0,6065160000000,13000.0,606516001,3,1,2,0,0,0.8302800578458694,3,0.8319999999999999,0,17587.589986932853,24195.61085055493,13000,3051.0,3906.124850554934,535.3889999999999,0.0,0.0,-6700.0,0.0,5200.0,995,0.0,2001.903,2001.903,0.0,0.0,0.0
20211015,1047499,2,31,3100200,12,51,1,3,2,1,0,0,508.4671532846715,0.0,10474990000012,0.0,1047499003,1,1,0,0,0,0.4634630567719697,2,0.8715280000000001,0,8635.831641547684,12891.532846715329,13400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,508.4671532846715,0.0
20211015,1156742,3,45,4500101,25,14,2,5,0,1,0,0,0.0,0.0,11567420000000,171600.0,1156742001,3,2,1,0,0,0.8801833070327151,1,0.8808549999999996,0,20037.211576584905,114345.87922486122,171600,0.0,0.0,0.0,0.0,0.0,26182.949,26182.949,0.0,11036,9693.6797,4003.806,4003.806,0.0,6337.686075138781,4686.839359810314
20211015,4405,2,42,4203800,132,14,1,5,0,1,0,1,0.0,0.0,44050000000,0.0,4405001,2,1,1,0,0,0.6993681904144294,1,0.8443510000000007,1,15261.198096532617,7100.0,12000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4900.0,3600.0
20211015,1303904,2,39,3902600,103,71,2,1,2,1,0,0,567.7682276229993,1258.8000000000002,13039040462848,0.0,1303904001,2,2,0,0,0,0.6534829100484774,2,0.8808200000000013,0,12306.345463801896,47165.02467634855,58000,0.0,0.0,0.0,0.0,0.0,1155.0,1155.0,0.0,1936,346.63,2001.903,2001.903,0.0,5395.442323651452,1600.074096028453
20211015,1193863,2,6,607101,145,55,2,3,4,1,0,1,1043.374598540146,0.0,11938630000012,10000.0,1193863001,2,2,0,1,0,0.6534829100484774,2,1.0642360000000015,0,14868.935617963576,16638.531233576643,22200,0.0,0.0,0.0,0.0,0.0,-146.41000000000005,205.0,351.41,765,0.0,2001.903,2001.903,0.0,2940.975766423358,1389.13401459854
20211015,1369075,1,48,4805905,55,71,2,3,2,1,1,0,1200.0,1258.8000000000002,13690750000000,24400.0,1369075001,1,1,0,0,0,0.4634630567719697,2,0.9874760000000006,0,9784.74183969872,30716.22,40100,0.0,0.0,0.0,0.0,0.0,1424.98,1424.98,0.0,0,0.0,0.0,0.0,0.0,7958.8,5500.0
20211015,419981,3,27,2701408,411,0,2,5,0,4,1,0,0.0,0.0,4199810000000,20000.0,419981001,4,2,2,1,0,1.0,2,1.032319999999999,0,22071.001599999978,38275.60233710505,40000,0.0,0.0,535.3889999999999,0.0,0.0,-5979.25,1023.75,5003.0,3060,-1479.02002,4003.806,4003.806,0.0,2654.2506828949586,978.290802919708
20211015,355762,2,21,2100100,657,33,2,1,3,1,0,1,0.0,0.0,3557619924992,0.0,355762001,4,2,2,0,0,1.0,3,0.8209999999999924,1,20902.659999999807,-864.3941605839416,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,864.3941605839416,0.0
20211015,46965,1,29,2900901,286,37,2,4,4,1,0,0,1118.6277372262773,0.0,469650000000,33600.0,46965001,2,1,1,0,0,0.6993681904144294,3,0.9419999999999916,0,16773.171108530045,21071.14299719259,33600,0.0,0.0,94.691,0.0,0.0,277.39001,1842.5,534.95001,2295,946.35999,7986.170265581133,2001.903,5984.267265581134,1118.6277372262773,0.0
20211015,1057865,2,48,4802318,207,40,2,1,4,2,0,0,1220.3211678832115,0.0,10578650202112,0.0,1057865001,4,2,2,0,0,1.0,1,1.0121680000000002,0,26158.469792000004,92014.09987693786,122000,0.0,0.0,1070.7779999999998,0.0,0.0,13723.59,15123.59,0.0,9333,0.0,4003.806,4003.806,0.0,3996.2821230621457,2012.7007299270072
20211015,726581,3,12,1210501,75,18,1,5,0,1,0,0,1118.6277372262773,0.0,7265810000000,90000.0,726581001,3,3,0,0,0,1.0,2,0.9632360000000038,0,20593.98568000008,65896.0398915364,90000,0.0,0.0,94.691,0.0,0.0,8955.0,8955.0,0.0,6885,0.0,2001.903,2001.903,0.0,6356.748108463606,2522.8952617482764
20211015,242371,3,12,1209902,167,10,2,5,0,2,0,1,0.0,0.0,2423710000000,0.0,242371001,4,2,2,1,0,1.0,3,1.1364999999999954,1,28935.289999999884,25342.579183165268,9400,3933.0,14293.289999999884,535.3889999999999,0.0,0.0,-397.31,0.0,397.31,719,0.0,2001.903,2001.903,0.0,495.5068168346177,0.0
20211015,697052,1,44,4400300,109,49,2,5,1,4,0,1,1200.0,0.0,6970520000000,0.0,697052001,1,1,0,0,0,0.4634630567719697,3,1.0285000000000029,1,12136.062854038692,-3750.471240875912,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3750.471240875912,2550.4712408759124
20211015,524600,1,17,1703208,92,84,2,2,2,1,0,1,123.8767042086547,0.0,5246000000000,0.0,524600001,1,1,0,0,0,0.4634630567719697,2,1.0476720000000002,1,10381.21438159594,-1242.0717249555428,1700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2942.071724955543,2818.195020746888
20211015,956169,1,35,3500802,59,32,1,1,1,4,1,0,3100.0,0.0,9561690000000,108000.0,956169001,2,2,0,0,0,0.6534829100484774,3,0.9490000000000004,0,15789.153470452697,73681.97064233577,108000,0.0,0.0,0.0,0.0,0.0,13637.5,13637.5,0.0,8262,3889.3,4003.806,4003.806,0.0,4525.423357664234,325.42335766423355
20211015,1101409,3,6,611104,374,0,1,5,0,1,1,1,0.0,0.0,11014090000000,18000.0,1101409001,4,2,2,1,0,1.0,3,1.3125,1,33416.25,32309.006674452557,25200,1807.0,0.0,0.0,0.0,1571.4,-7920.2002,0.0,5920.2002,1928,0.0,2080.409,2080.409,0.0,181.1845255474452,0.0
20211015,1270050,2,42,4203202,100,24,1,5,0,3,0,0,162.70948905109526,0.0,12700500000012,0.0,1270050001,2,2,0,0,0,0.6534829100484774,2,1.068680000000001,0,14931.024806720785,24827.7871459854,35000,0.0,0.0,0.0,0.0,0.0,3273.75,3273.75,0.0,2678,1074.5,2001.903,2001.903,0.0,1144.0598540145993,600.0
20211015,899099,5,13,1304001,62,8,2,5,0,1,0,0,0.0,0.0,8990990000000,120200.0,899099001,5,2,3,0,0,1.1139424459794185,2,1.0044439999999992,0,23921.928196755904,86296.64303746077,120200,0.0,0.0,0.0,0.0,0.0,9661.6699,12151.67,0.0,8874,5155.75,2001.903,2001.903,0.0,8210.034062539213,2477.534084173089
20211015,533111,4,34,3402003,57,0,1,5,0,2,0,0,0.0,0.0,5331110000001,16200.0,533111001,4,3,1,0,0,1.1139424459794185,3,1.1135,0,31579.94530020717,36556.1855299348,25080,3388.0,6240.8,0.0,0.0,0.0,-4305.0,0.0,3305.0,1048,-661.0,2001.903,2001.903,0.0,68.7114700652046,0.0
20211015,674096,2,6,607311,121,46,2,1,4,2,0,0,122.03211678832132,0.0,6740960083968,0.0,674096001,5,4,1,0,0,1.328201239943334,3,1.244500000000006,0,42084.01644156754,168305.330326135,250001,0.0,0.0,0.0,0.0,0.0,48473.871,48029.172,0.0,11329,16976.16,2002.903,2002.903,0.0,2913.7356738649787,2180.8173685763613
20211015,1405091,1,24,2401105,35,52,2,5,3,2,0,0,1400.0,0.0,14050910000000,105000.0,1405091001,2,2,0,0,0,0.6534829100484774,1,1.2707379999999902,0,21461.001451559296,71110.45512583229,109000,0.0,0.0,0.0,0.0,0.0,18392.18,18392.18,0.0,8339,4553.1899,3297.252,3297.252,0.0,3307.922974167709,1701.461800486618
20211015,774634,2,39,3905501,50,53,2,1,2,1,0,0,610.1605839416059,0.0,7746339995648,0.0,774634001,2,2,0,0,0,0.6534829100484774,1,0.9264850000000012,0,15647.045992051932,53420.933005109495,82000,0.0,0.0,0.0,0.0,0.0,8023.6299,8023.6299,0.0,6273,2237.98,4003.806,4003.806,0.0,8040.651094890511,1230.490510948905
20211015,954901,2,53,5311703,146,27,1,5,4,1,0,0,300.0,0.0,9549010000012,75000.0,954901001,2,2,0,1,0,0.6534829100484774,3,1.1109999999999998,0,18484.45680260583,68809.489,101000,0.0,0.0,0.0,0.0,0.0,13992.5,13992.5,0.0,7727,0.0,3415.011,3415.011,0.0,7056.0,4756.0
20211015,615062,1,35,3501001,143,61,2,3,3,1,0,0,722.6141078838175,0.0,6150620000000,78000.0,615062001,1,1,0,0,0,0.4634630567719697,3,0.8580000000000005,0,10124.202167005518,52427.64868554684,78000,0.0,0.0,0.0,0.0,0.0,12818.75,12818.75,0.0,5967,3045.1499,2001.903,2001.903,0.0,1739.5484144531606,1016.934306569343
20211015,3968,1,42,4201502,89,52,2,1,2,1,0,0,0.0,0.0,39680000000,62000.0,3968001,2,2,0,0,0,0.6534829100484774,2,0.9357639999999984,0,13073.993615709318,47144.68877372263,62000,0.0,0.0,0.0,0.0,0.0,5347.5,5347.5,0.0,4743,1903.4,2276.674,2276.674,0.0,584.7372262773722,0.0
20211015,472617,1,5,500400,7,52,1,1,4,1,0,0,254.2335766423357,0.0,4726170000000,93400.0,472617001,4,3,1,0,0,1.1139424459794185,1,0.809875,0,23315.27155378085,64631.32306135411,96430,0.0,0.0,0.0,0.0,0.0,7872.5,8872.5,0.0,7376,4292.6001,6005.709,6005.709,0.0,6251.867838645892,2163.7131001778307
20211015,466158,1,9,900304,111,71,1,1,3,1,0,0,727.7756372258448,3272.4,4661580000000,416200.0,466158001,2,2,0,0,0,0.6534829100484774,2,1.0686800000000032,0,14931.024806720816,285158.5443627742,427000,0.0,0.0,0.0,0.0,0.0,113983.88,106877.01,0.0,0,20280.0,0.0,0.0,0.0,7577.575637225844,135.0
20211015,1239014,4,45,4500502,77,7,2,5,0,2,0,0,0.0,0.0,12390140000001,22400.0,1239014001,4,3,1,0,0,1.1139424459794185,1,0.8788269999999989,0,25300.31196640783,40961.46630427286,39700,4491.0,0.0,535.3889999999999,0.0,0.0,-3034.71,540.0,2574.71,1884,75.599998,2276.674,2276.674,0.0,2563.3586977271448,1743.662627737226
20211015,1488705,3,41,4101320,34,13,1,5,0,1,0,0,0.0,0.0,14887050000000,105000.0,1488705001,5,2,3,0,0,1.1139424459794185,3,1.0204999999999995,0,28942.374655466017,79466.14775222894,105000,0.0,0.0,0.0,0.0,0.0,7020.0,10020.0,0.0,8033,7072.6899,1707.5055,1707.5055,0.0,1700.6568477710616,1150.6568477710616
20211015,246737,1,36,3600100,30,47,2,1,3,1,0,0,520.0,0.0,2467370000000,84000.0,246737001,2,2,0,0,0,0.6534829100484774,1,0.890487999999994,0,15039.106614106253,58532.26626277372,84000,0.0,0.0,0.0,0.0,0.0,8647.5,8647.5,0.0,6427,3750.8,4003.806,4003.806,0.0,2638.627737226277,1000.0
20211015,245491,5,15,1500200,253,14,1,5,0,4,0,0,0.0,0.0,2454910000000,72000.0,245491001,6,2,4,0,0,1.223086339523202,3,1.040000000000001,0,32385.369332431183,48583.744190291975,72000,0.0,0.0,284.07300000000004,0.0,0.0,169.53999,4181.54,0.0,5508,2908.1799,7063.805999999999,4003.806,3059.999999999999,8050.80291970803,3432.175182481752
20211015,835940,2,17,1703107,125,66,2,1,4,1,0,0,206.4611736810907,1258.8000000000002,8359399915520,0.0,835940001,3,3,0,0,0,1.0,1,1.059826000000001,0,27390.143144000027,72479.80109425014,87000,0.0,0.0,0.0,0.0,0.0,8085.0,8085.0,0.0,146,0.0,549.542,549.542,0.0,5739.656905749853,909.691760521636
20211015,586615,2,39,3904110,75,69,2,1,1,2,0,0,0.0,1258.8000000000002,5866149904384,0.0,586615001,2,2,0,0,0,0.6534829100484774,3,0.9555000000000098,0,15897.298357236774,19358.31286307054,21900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2541.687136929461,0.0
