"File creation date","Household sequence number","Record type and seq indicator","State","Public Use Microdata Area","Person weight","Person's age","Person's sex","Person's marital status","Person's educational attainment","Person's race","Person is of Hispanic origin","Official poverty status","Person's medical out of pocket expenses, other than premiums (imputed)","Person's Medicare part B premium","Tax units created for TAXSIM","Adjusted gross income","SPM unit's ID","SPM unit's number of persons","SPM unit's number of adults","SPM unit's number of chidren","SPM unit's has cohabiting couple","SPM unit has a UI under 15 years old","SPM unit's equivalence scale","SPM unit's tenure/mortgage status","SPM unit's geographic adjustment","SPM poverty status","SPM unit's threshold","Total SPM resources for SPM unit","SPM unit's cash income","SPM unit's SNAP subsidy","SPM unit's capped housing subsidy","SPM unit's school lunch","SPM unit's energy subsidy","SPM unit's WIC value","SPM unit's federal tax","SPM unit's federal tax before refundable tax credits","SPM unit's federal EITC","SPM unit's FICA and federal retirement","SPM unit's state tax","SPM unit's capped work and child care expenses","SPM unit's work expenses - not capped","SPM unit's child care expenses - not capped","SPM unit's Medical Out-Of-Pocket and Medicare B subsidy","SPM unit's Health insurance premiums (imputed)",""
"20211015","5546","4","24","2401201","93","18","1","5","0","4","0","0","125.15235457063704","0","55460000000","401200","5546001","4","4","0","0","0","1.2230863395232021","1","1.140218999999999","0","40769.3353961931","284382.82961243857","417300","0","0","0","0","0","83010.063","83209","0","19710","21077.68","8261.864","8261.864","0","857.5633875614424","257.4110329908053","142.53650621957786"
"20211015","5547","1","20","2001200","98","68","1","2","2","1","0","0","417.17451523545697","0","55470000000","0","5547001","1","1","0","0","0","0.46346305677196975","1","0.844810999999998","0","11446.242018281297","12582.825484764544","13000","0","0","0","0","0","0","0","0","0","0","0","0","0","417.17451523545697","0","0"
"20211015","5548","1","36","3600600","18","63","1","3","4","1","0","0","1355.8171745152354","0","55480000000","140100","5548001","3","2","1","1","0","0.8801833070327151","1","0.9281439999999961","0","23882.332028499975","147094.3088189948","212100","0","0","0","0","0","28988.5","30988.5","0","15778","11685.23","4130.932","4130.932","0","4423.02918100523","2507.247160627366","2100"
"20211015","5548","2","36","3600600","15","46","2","3","3","1","0","0","559.9648458626285","0","55480000012","72000","5548001","3","2","1","1","0","0.8801833070327151","1","0.9281439999999961","0","23882.332028499975","147094.3088189948","212100","0","0","0","0","0","28988.5","30988.5","0","15778","11685.23","4130.932","4130.932","0","4423.02918100523","2507.247160627366","407.24716062736616"
"20211015","5548","3","36","3600600","14","10","2","5","0","4","1","0","0","0","55480000000","140100","5548001","3","2","1","1","0","0.8801833070327151","1","0.9281439999999961","0","23882.332028499975","147094.3088189948","212100","0","0","0","0","0","28988.5","30988.5","0","15778","11685.23","4130.932","4130.932","0","4423.02918100523","2507.247160627366","0"
"20211015","5549","1","34","3402303","72","86","2","2","2","1","0","0","130.36703601108036","1626","55490000000","16250","5549001","2","2","0","0","0","0.6534829100484774","1","1.2055879999999979","0","23031.455972393076","26943.30055401662","35000","0","0","0","0","0","240","240","0","0","0","0","0","0","7816.6994459833795","3765.8725761772853","2085.8725761772853"
"20211015","5549","2","34","3402303","114","60","2","5","3","1","0","0","2294.4598337950138","0","55490000000","16250","5549001","2","2","0","0","0","0.6534829100484774","1","1.2055879999999979","0","23031.455972393076","26943.30055401662","35000","0","0","0","0","0","240","240","0","0","0","0","0","0","7816.6994459833795","3765.8725761772853","1680"
"20211015","5550","1","36","3603802","257","62","2","5","3","2","0","0","509.0589507842077","0","55500000000","63000","5550001","1","1","0","0","0","0.46346305677196975","2","1.1829589999999979","0","13695.479698514273","44628.44318599242","63000","0","0","0","0","0","7034.5","7034.5","0","4820","3148.3999","2065.466","2065.466","0","1303.1909140075718","794.131963223364","794.131963223364"
"20211015","5551","1","41","4100500","38","79","1","1","4","1","0","0","10000","1626","55510000000","91700","5551001","2","2","0","0","0","0.6534829100484774","1","0.8847310000000073","0","16901.829707919707","61438.14642482424","95000","0","0","0","0","0","7532","7532","0","1760","3837.76","1946.3044999999997","1946.3044999999997","0","18485.78907517577","4721.741481882098","7000"
"20211015","5551","2","41","4100500","75","55","2","1","4","1","0","0","2138.0475932936724","0","55509999616","0","5551001","2","2","0","0","0","0.6534829100484774","1","0.8847310000000073","0","16901.829707919707","61438.14642482424","95000","0","0","0","0","0","7532","7532","0","1760","3837.76","1946.3044999999997","1946.3044999999997","0","18485.78907517577","4721.741481882098","2443.482963764197"
