filedate,serialno,sporder,st,puma,wt,age,sex,mar,education,race,hispanic,offpoor,moop_other,medicare_partb,tax_id,agi,spm_id,spm_numper,spm_numadults,spm_numkids,spm_wcohabit,spm_wui_lt15,spm_equivscale,spm_tenmortstatus,spm_geoadj,spm_poor,spm_povthreshold,spm_resources,spm_totval,spm_snapsub,spm_caphousesub,spm_schlunch,spm_engval,spm_wicval,spm_fedtax,spm_fedtaxbc,spm_eitc,spm_fica,spm_sttax,spm_capwkccxpns,spm_wkxpns,spm_childcarexpns,spm_medxpns,spm_premium
20211015,675912,4,13,1302002,286,3,2,5,0,2,0,1,0.0,0.0,6759120000000,5000.0,675912001,5,1,4,0,0,1.068993044916333,3,1.0142100000000018,1,27218.425162903783,13575.729730337078,5000,4917.0,0.0,998.994,0.0,1079.52,-2550.0,0.0,2250.0,283,0.0,660.45,660.45,0.0,26.334269662921315,0.0
20211015,31599,1,17,1701205,166,54,1,3,3,1,0,0,231.74157303370785,0.0,315990000000,38000.0,31599001,1,1,0,0,0,0.4634630567719697,2,0.9433180000000002,0,9355.931137063651,28561.11092696629,38000,1264.0,0.0,0.0,0.0,0.0,3802.5,3802.5,0.0,2147,1797.5,1684.1475,1684.1475,0.0,1271.741573033708,1040.0
20211015,368147,1,29,2900600,140,24,1,5,0,1,0,0,20.0,0.0,3681470000000,15000.0,368147001,1,1,0,0,0,0.4634630567719697,3,0.9078800000000002,0,10563.401727751523,11738.7225,15000,0.0,0.0,0.0,0.0,0.0,525.0,525.0,0.0,848,184.13,1684.1475,1684.1475,0.0,20.0,0.0
20211015,266181,1,47,4701700,101,55,2,3,2,1,0,1,3114.5990922844176,0.0,2661810000000,0.0,266181001,1,1,0,0,0,0.4634630567719697,2,0.9147759999999998,1,9072.848458142997,6485.400907715582,9600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3114.5990922844176,0.0
20211015,106268,7,45,4501101,68,17,2,5,0,1,0,1,8532.303370786518,0.0,1062680000017,0.0,106268008,1,1,0,0,0,0.4634630567719697,1,0.9405280000000008,1,11239.245132268636,-8443.960370786517,0,0.0,0.0,88.343,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8532.303370786518,0.0
20211015,905850,4,48,4804638,56,8,2,5,0,1,1,0,0.0,0.0,9058500000000,35000.0,905850001,7,2,5,0,0,1.328201239943334,1,1.0020159999999998,0,34315.381393692645,40224.68778050961,35000,0.0,0.0,0.0,0.0,1079.52,-8016.3799,0.0,3216.3799,1978,0.0,1684.1475,1684.1475,0.0,209.0646194903873,0.0
20211015,1298713,5,48,4804803,161,0,2,5,0,1,0,1,0.0,0.0,12987130000001,0.0,1298713001,5,2,3,0,0,1.1139424459794185,3,1.0019600000000022,1,28020.33753552173,17179.937960674157,14000,0.0,0.0,998.994,0.0,539.76,-4169.0,0.0,3169.0,791,0.0,1684.1475,1684.1475,0.0,52.66853932584269,0.0
20211015,1364502,1,12,1209901,96,63,1,3,3,1,0,0,547.7528089887642,0.0,13645020000000,72000.0,1364502001,3,3,0,0,0,1.0,3,1.145039999999999,0,28746.22919999997,88921.66539755053,109000,0.0,0.0,0.0,0.0,0.0,9095.0,9095.0,0.0,3085,0.0,2344.5975,2344.5975,0.0,5553.737102449471,4795.310136157337
20211015,89074,2,36,3603806,144,68,1,1,4,1,0,0,25.529500756429343,1198.8000000000002,890740015104,0.0,89074001,3,3,0,0,0,1.0,1,1.1955519999999966,0,30826.11276799991,139762.43126618332,184700,0.0,0.0,0.0,0.0,0.0,26290.13999,26290.13999,0.0,2752,6503.93981,4458.0375,4458.0375,0.0,4933.451433816656,192.90620272314675
20211015,1119474,2,4,400204,82,51,1,1,4,1,0,0,1158.7078651685397,0.0,11194739982336,0.0,1119474001,4,3,1,0,0,1.1139424459794185,1,0.9586720000000016,0,27534.873673436003,112932.13201084708,163400,0.0,0.0,88.343,0.0,0.0,21297.49,21297.49,0.0,9233,4076.53999,5052.4425,5052.4425,0.0,10896.73849915291,4408.624431261226
20211015,326374,1,42,4202500,150,50,1,3,2,1,0,0,0.0,0.0,3263740000000,36000.0,326374001,1,1,0,0,0,0.4634630567719697,1,0.8991999999999998,0,10745.378365062972,26765.562484871407,36000,0.0,0.0,0.0,0.0,0.0,3502.5,3502.5,0.0,2432,1105.2,1684.1475,1684.1475,0.0,510.590015128593,510.590015128593
20211015,1038304,4,12,1209502,96,15,1,5,0,1,0,0,0.0,0.0,10383040000000,128000.0,1038304001,4,3,1,0,0,1.1139424459794185,1,1.0534239999999817,0,30256.330386790363,88176.55447430265,128000,0.0,0.0,0.0,0.0,0.0,17741.18,17841.18,0.0,7232,0.0,3120.6262500000003,3120.6262500000003,0.0,11729.639275697358,3756.8604557276176
20211015,809789,2,25,2503306,62,60,1,1,3,1,0,0,2400.0,0.0,8097889779712,0.0,809789001,2,2,0,0,0,0.6534829100484774,2,1.1937640000000045,0,16694.23357430583,72956.9124848714,100000,0.0,0.0,0.0,0.0,0.0,11210.35,11210.35,0.0,5650,4788.0,1684.1475,1684.1475,0.0,3710.590015128593,800.0
20211015,959489,1,48,4802310,123,26,2,1,4,3,0,0,51.05900151285914,0.0,9594890000000,64000.0,959489001,2,2,0,0,0,0.6534829100484774,3,1.0142100000000014,0,16638.813289737707,47543.79349848714,64000,0.0,0.0,0.0,0.0,0.0,5805.0,5805.0,0.0,3616,0.0,1684.1475,1684.1475,0.0,5351.059001512859,3250.0
20211015,249692,3,39,3902700,79,0,2,5,0,1,0,0,0.0,0.0,2496920000000,85000.0,249692001,3,2,1,0,0,0.8801833070327151,3,0.855939999999999,0,18913.7078260208,59406.558866348445,85000,0.0,0.0,0.0,0.0,0.0,7362.6899,8385.0,0.0,4803,2480.71,9056.756538461535,3368.295,5688.461538461538,1890.2846951900135,1619.3820224719102
20211015,636250,2,4,400119,139,45,2,3,2,4,1,0,368.6797752808989,0.0,6362500000012,24000.0,636250001,4,4,0,1,0,1.223086339523202,3,1.0117599999999989,0,31066.68020456182,50889.18204145983,65900,0.0,0.0,0.0,0.0,0.0,4634.25,5055.0,420.75,3646,1206.57999,4969.88625,4969.88625,0.0,554.1017185401759,0.0
20211015,1388358,2,42,4200900,26,63,2,1,3,1,0,0,2844.1011235955057,0.0,13883580350464,0.0,1388358001,3,3,0,0,0,1.0,1,0.8462799999999926,0,21820.48351999981,102166.1018960674,138100,0.0,0.0,0.0,0.0,0.0,14677.78,14677.78,0.0,5238,2809.05,3120.6262500000003,3120.6262500000003,0.0,10088.441853932583,4392.872191011236
20211015,769985,1,45,4501400,62,48,1,1,2,1,0,0,6741.573033707866,0.0,7699850000000,35000.0,769985001,2,2,0,0,0,0.6534829100484774,2,1.0096480000000034,0,14119.457061723024,19249.74283707865,35000,0.0,0.0,0.0,0.0,0.0,1203.59,1203.59,0.0,1978,420.25,1684.1475,1684.1475,0.0,10464.26966292135,2880.0
20211015,753461,8,6,603742,42,2,2,5,0,1,1,0,0.0,0.0,7534610000000,48500.0,753461001,8,5,3,0,0,1.7181238691752785,2,1.2271299999999972,0,45118.932752634566,51697.594969767626,55730,2451.0,0.0,998.994,0.0,0.0,-2306.92999,1380.0,686.92999,3142,0.0,2724.35625,2724.35625,0.0,3922.972770232369,3078.223199442452
20211015,1343534,1,55,5500103,179,51,1,1,4,3,0,0,100.0,0.0,13435340000000,246000.0,1343534001,3,2,1,0,0,0.8801833070327151,2,1.0184920000000002,0,19184.236654372195,167018.36055703816,246900,0.0,0.0,88.343,0.0,0.0,48260.148,45839.09,0.0,10204,14628.66,3368.295,3368.295,0.0,3508.879442961804,2047.4016853932587
20211015,527335,4,6,605906,224,4,2,5,0,1,1,0,0.0,0.0,5273350000000,122000.0,527335001,4,2,2,0,0,1.0,1,1.2847599999999957,0,33126.25183999988,80131.33678296927,122000,0.0,0.0,88.343,0.0,0.0,12498.59,13898.59,0.0,14718,4293.2798,1684.1475,1684.1475,0.0,8762.988917030718,1139.3934114127387
20211015,1075766,2,26,2602101,203,27,2,1,4,1,0,0,816.944024205749,0.0,10757659951104,0.0,1075766001,2,2,0,0,0,0.6534829100484774,2,0.924424000000001,0,12927.6391126672,67216.72823751892,93900,0.0,0.0,0.0,0.0,0.0,10476.75,10476.75,0.0,5707,3739.99,3368.295,3368.295,0.0,3391.23676248109,2451.7511346444785
20211015,97752,3,48,4804503,139,10,2,5,0,1,0,0,0.0,0.0,977520000000,118000.0,97752001,3,2,1,0,0,0.8801833070327151,1,1.0020160000000025,0,22740.39879565086,80495.92709737827,118000,0.0,0.0,0.0,0.0,0.0,11408.85,12008.85,0.0,13963,0.0,3368.295,3368.295,0.0,8763.927902621723,7347.261235955057
20211015,1389319,3,48,4802503,120,19,2,5,0,1,1,0,15.800561797752836,0.0,13893190000000,35000.0,1389319001,4,3,1,0,0,1.1139424459794185,3,1.0142100000000034,0,28362.915218074104,33124.84896460675,35000,0.0,0.0,499.497,0.0,0.0,-2771.3799,790.0,2561.3799,1978,0.0,3120.6262500000003,3120.6262500000003,0.0,47.4016853932585,0.0
20211015,469426,1,12,1210102,54,57,2,2,2,1,0,1,52.66853932584274,0.0,4694260000000,0.0,469426001,1,1,0,0,0,0.4634630567719697,2,1.032964000000001,1,10245.049973673593,9139.331460674155,8400,792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,52.66853932584274,0.0
20211015,532450,1,6,607321,65,35,2,4,3,1,1,1,91.90620272314676,0.0,5324500000000,0.0,532450001,5,1,4,0,0,1.068993044916333,3,1.2420600000000055,1,33333.25165186339,21830.081797276853,0,6320.0,13604.0,1997.988,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,91.90620272314676,0.0
20211015,1252814,3,53,5311502,164,17,2,5,0,3,0,0,20.423600605143637,0.0,12528140000000,140000.0,1252814001,4,2,2,0,0,1.0,1,1.1108800000000023,0,28642.929920000064,107937.80643928164,140000,0.0,0.0,176.686,0.0,0.0,19324.1,19324.1,0.0,6654,0.0,1684.1475,1684.1475,0.0,4576.6320607183525,2316.713483146068
20211015,1222519,3,6,602902,181,20,1,5,0,4,0,0,100.0,0.0,12225190000000,40000.0,1222519001,3,3,0,0,0,1.0,1,0.9465760000000228,0,24406.515584000583,31621.55998108926,40000,0.0,0.0,0.0,0.0,0.0,1329.46,1670.0,340.54001,2260,0.0,1089.7425,1089.7425,0.0,3699.2375189107415,1801.0000000000002
20211015,201613,2,37,3703101,118,24,1,5,0,1,0,0,331.8835098335853,0.0,2016130000001,0.0,201613001,7,6,1,1,0,1.7181238691752785,1,0.946576000000003,0,41933.41698826894,91226.40091292968,131310,3920.999999999999,0.0,499.497,0.0,0.0,13686.3902,13843.9102,157.52,7307,6814.91999,6125.67375,6125.67375,0.0,10570.112147070322,5232.1612215064
20211015,183265,5,48,4801902,104,13,1,5,0,1,0,0,0.0,0.0,1832650000000,192800.0,183265001,5,2,3,0,0,1.1139424459794185,1,1.014616000000003,0,29141.691201001988,145870.29210180353,192800,0.0,0.0,265.029,0.0,0.0,32784.391,32784.391,0.0,7509,0.0,1915.305,1915.305,0.0,4986.040898196468,705.2950075642966
20211015,889104,2,27,2701409,108,60,2,1,4,1,0,0,1106.0393258426966,0.0,8891039481856,0.0,889104001,3,3,0,0,0,1.0,1,1.0413279999999991,0,26849.601151999977,79129.12329437182,113730,0.0,0.0,0.0,0.0,0.0,10753.4401,10753.4401,0.0,6514,2627.5599999999995,5052.4425,5052.4425,0.0,9653.434105628176,6093.04084720121
20211015,954064,1,22,2201501,160,60,1,3,1,2,0,1,210.6741573033708,0.0,9540640000000,0.0,954064001,1,1,0,0,0,0.4634630567719697,3,0.937770000000004,0,10911.17905255495,11568.32584269663,11400,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,210.6741573033708,0.0
20211015,1380985,3,36,3603106,105,5,2,5,0,4,1,0,0.0,0.0,13809850000000,91000.0,1380985001,4,2,2,0,0,1.0,1,1.195552000000002,0,30826.11276800005,70944.17450034508,91000,0.0,0.0,0.0,0.0,0.0,5826.0698,7826.0698,0.0,5142,3479.0,3368.295,3368.295,0.0,2240.4606996549323,2106.741573033708
20211015,1125471,2,48,4805903,79,53,1,1,3,1,1,0,840.0,0.0,11254710140928,0.0,1125471001,11,6,5,0,0,2.073043282465588,1,0.9823600000000056,0,52508.46621645957,102001.91637774312,100890,15983.999999999996,0.0,2497.485,0.0,0.0,4944.5,6403.5,459.0,4368,0.0,3351.78375,3351.78375,0.0,4705.28487225688,2691.478692481599
20211015,1274734,2,23,2300200,43,65,1,1,3,1,0,0,316.011235955056,1198.8000000000002,12747340251136,0.0,1274734001,2,2,0,0,0,0.6534829100484774,2,0.9055299999999996,0,12663.415322074628,38192.07162207415,49300,0.0,0.0,0.0,0.0,0.0,2137.5,2137.5,0.0,2007,498.75,1915.305,1915.305,0.0,4549.373377925853,2834.562141970797
20211015,773007,4,5,501600,72,17,1,5,0,1,0,0,919.0620272314673,0.0,7730070000000,40900.0,773007001,4,3,1,0,0,1.1139424459794185,1,0.8528320000000027,0,24494.94862128424,28900.77419701573,44900,0.0,0.0,88.343,0.0,0.0,-77.150002,1241.6899,1318.84,5084,950.78998,1915.305,1915.305,0.0,8214.623824984275,6109.550561797752
20211015,609708,1,12,1201101,88,85,2,2,2,1,0,0,0.0,1198.8000000000002,6097080000000,11500.0,609708001,2,2,0,0,0,0.6534829100484774,2,1.1189920000000035,0,15648.581977492717,32412.01239064045,37300,0.0,0.0,0.0,0.0,0.0,105.129997,255.0,149.87,678,0.0,1684.1475,1684.1475,0.0,2420.7101123595507,1200.8426966292136
20211015,39754,5,17,1703421,79,10,1,5,0,1,0,0,0.0,0.0,397540000000,69300.0,39754001,5,2,3,0,0,1.1139424459794185,1,1.065015999999984,0,30589.27455916896,53506.28997579424,69300,0.0,0.0,265.029,0.0,0.0,1890.0,4890.0,0.0,3916,2577.5,3368.295,3368.295,0.0,4306.944024205749,0.0
20211015,542637,1,17,1700900,269,42,1,3,3,1,0,1,0.0,0.0,5426370000000,0.0,542637001,1,1,0,0,0,0.4634630567719697,2,0.8878419999999962,1,8805.714099161502,2400.0,0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
20211015,881298,5,37,3705200,87,3,2,5,0,1,0,0,0.0,0.0,8812980000000,30000.0,881298001,5,2,3,0,0,1.1139424459794185,1,0.8417440000000032,0,24176.4802824874,32395.24569827126,30000,0.0,0.0,176.686,0.0,0.0,-7269.3799,0.0,4269.3799,1695,176.53,1684.1475,1684.1475,0.0,1495.1427017287394,0.0
20211015,1439989,3,36,3603709,284,34,1,3,1,1,1,0,75.0,0.0,14399890000013,10000.0,1439989001,3,3,0,0,0,1.0,3,1.1901200000000007,0,29877.962600000017,32969.10055414594,28700,3912.0,3722.0,0.0,574.0,0.0,-277.87,25.0,302.87,565,9.1400003,1684.1475,1684.1475,0.0,1958.4819455540637,1066.5379213483147
20211015,112333,2,36,3602801,135,25,1,5,3,1,0,0,1685.3932584269664,0.0,1123330000012,22600.0,112333001,2,2,0,0,0,0.6534829100484774,1,1.1955520000000006,0,20144.337877115173,43651.51918943039,65200,0.0,0.0,0.0,0.0,0.0,5985.0,5985.0,0.0,3684,2588.45,3368.295,3368.295,0.0,5922.735810569617,3921.3313161875935
20211015,852583,1,42,4201701,115,30,2,1,4,1,0,0,252.8089887640449,0.0,8525830000000,107000.0,852583001,3,2,1,0,0,0.8801833070327151,2,0.9336700000000004,0,17586.536013132838,81618.3996176911,107000,0.0,0.0,0.0,0.0,0.0,11985.0,12985.0,0.0,6046,3284.8999,3285.73875,3285.73875,0.0,779.9617323088953,177.1527435448504
20211015,664278,1,15,1500306,83,61,1,3,4,3,0,0,400.0,0.0,6642780000000,53990.0,664278001,3,3,0,0,0,1.0,1,1.3260880000000008,0,34191.85299200002,79166.27481629621,99590,0.0,0.0,0.0,0.0,0.0,6955.46,6955.46,0.0,2995,2934.48009,1684.1475,1684.1475,0.0,5854.637593703785,2147.6971391660577
20211015,1426982,1,48,4803200,40,65,1,1,3,1,0,0,1574.6596066565808,1198.8000000000002,14269820000000,27000.0,1426982001,2,2,0,0,0,0.6534829100484774,2,0.8850279999999926,0,12376.70440036771,17756.822611573374,27000,0.0,0.0,0.0,0.0,0.0,635.0,635.0,0.0,1526,0.0,1436.47875,1436.47875,0.0,5645.6986384266265,1800.0
20211015,1491655,1,6,606501,78,52,2,1,4,1,1,0,300.0,0.0,14916550000000,112000.0,1491655001,4,3,1,0,0,1.1139424459794185,1,1.100800000000001,0,31617.058743468395,91077.68135618264,121500,0.0,0.0,499.497,0.0,0.0,12378.01,13285.0,0.0,6188,4058.02,5610.646902720284,4458.0375,1152.609402720284,2687.138741097078,1795.6861836849175
20211015,1224394,1,6,603760,310,45,2,1,4,1,0,0,210.67415730337095,0.0,12243940000000,390500.0,1224394001,2,2,0,0,0,0.6534829100484774,1,1.28476,0,21647.43945140193,248408.2618642464,390500,0.0,0.0,0.0,0.0,0.0,97074.563,88159.328,0.0,6075,30376.1,3120.6262500000003,3120.6262500000003,0.0,5445.448885753625,4698.655212565232
20211015,871630,3,13,1301100,33,1,2,5,0,2,0,1,0.0,0.0,8716300000000,0.0,871630001,4,2,2,0,0,1.0,3,0.823599999999999,0,20676.477999999974,24002.24149394854,14470,7584.0,4319.927999999975,499.497,0.0,539.76,405.0,405.0,0.0,779,328.56,1684.1475,1684.1475,0.0,214.2360060514372,0.0
20211015,72648,2,51,5151010,62,28,2,5,3,1,0,0,200.0,0.0,726480000012,29000.0,72648001,2,2,0,0,0,0.6534829100484774,1,0.8281359999999978,0,13953.5974948832,31176.6932556513,49000,0.0,0.0,0.0,0.0,0.0,3473.1,3473.1,0.0,2769,1708.98001,3368.295,3368.295,0.0,6503.9317343487055,4159.453670808614
20211015,1321998,2,48,4800600,32,55,2,1,2,1,0,0,1300.0,0.0,13219979591680,0.0,1321998001,3,3,0,0,0,1.0,2,0.8850279999999873,0,18939.599199999728,122851.50252333032,161600,0.0,0.0,0.0,0.0,0.0,23910.0,23910.0,0.0,7176,0.0,3368.295,3368.295,0.0,4294.20247666967,2741.393487905625
20211015,404324,2,34,3401106,61,47,2,1,2,1,0,0,2144.4780635400907,0.0,4043240112128,0.0,404324001,5,3,2,0,0,1.223086339523202,1,1.2313359999999995,0,38831.48373299363,97863.38248794118,130000,0.0,0.0,0.0,0.0,0.0,12847.54,14000.79,0.0,7083,3330.1299,3329.1615881590315,3005.0475,324.114088159032,5546.786023899776,1896.0674157303367
20211015,1142416,4,34,3402003,368,14,1,5,0,4,0,0,0.0,0.0,11424160000000,20000.0,1142416001,5,3,2,0,0,1.223086339523202,3,1.115150000000004,0,34241.33038479212,50937.00344733737,60000,0.0,0.0,0.0,0.0,0.0,-4420.2598,2205.0,4625.2598,3390,-169.04998999999998,5052.4425,5052.4425,0.0,5209.863842662632,2738.804841149773
20211015,1098726,1,13,1304003,105,45,2,3,3,1,0,0,158.0056179775279,0.0,10987260000000,35100.0,1098726001,3,2,1,0,0,0.8801833070327151,1,1.0146160000000006,0,23026.35134014632,35374.782900819155,41500,0.0,0.0,176.686,0.0,0.0,-815.20001,1630.0,1445.2,2260,1186.0,2773.8900000000003,2773.8900000000003,0.0,897.2131091808455,234.97148515188064
20211015,1253702,4,39,3905200,180,23,2,5,0,1,0,0,153.17700453857788,0.0,12537020000014,624.0,1253702001,5,4,1,0,0,1.328201239943334,2,0.8818119999999992,0,25064.18914445388,62990.44958146355,83638,0.0,0.0,88.343,0.0,0.0,6189.0,6189.0,0.0,4674,1898.78002,3599.4525,3599.4525,0.0,4374.660898536436,3570.25847796155
20211015,174015,1,21,2100800,50,30,1,1,2,1,0,1,31.60112359550567,0.0,1740150000000,0.0,174015001,4,2,2,0,0,1.0,2,0.8488480000000012,1,18165.347200000026,7271.971910112359,0,9516.0,0.0,0.0,421.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2665.028089887641,0.0
20211015,441399,2,33,3300300,91,62,2,1,1,1,0,0,714.8260211800302,0.0,4413990109184,0.0,441399001,2,2,0,0,0,0.6534829100484774,1,1.1068480000000012,1,18649.728402118173,18392.939706607285,23500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5107.060293392715,4382.022471910113
20211015,1127224,1,6,602905,75,87,2,2,4,1,0,1,0.0,0.0,11272240000000,0.0,1127224001,1,1,0,0,0,0.4634630567719697,3,0.9480600000000003,1,11030.905672569184,10500.0,10500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
20211015,178896,2,42,4203001,20,62,2,1,1,3,0,0,357.4130105900151,0.0,1788960047104,0.0,178896001,2,2,0,0,0,0.6534829100484774,2,1.0663299999999998,0,14912.128433500644,50398.77991922845,52000,0.0,0.0,0.0,0.0,0.0,550.0,550.0,0.0,0,687.67999,0.0,0.0,0.0,363.5400907715582,0.0
20211015,431878,2,4,400128,64,45,2,1,2,1,0,0,255.2950075642966,0.0,4318779932672,0.0,431878001,4,2,2,0,0,1.0,1,1.012096000000004,0,26095.883264000106,67604.51212345768,93500,0.0,0.0,176.686,0.0,0.0,7086.3501,9090.0,0.0,9927,2152.5801,4298.097290406223,3368.295,929.8022904062228,2608.14638613609,2221.180030257186
20211015,947122,4,20,2000500,40,19,1,1,0,1,0,0,1000.0,0.0,9471220000014,0.0,947122001,4,4,0,0,0,1.223086339523202,1,0.9939519999999952,0,31345.32809840393,63859.96450400029,83000,0.0,0.0,0.0,0.0,0.0,5955.0,5955.0,0.0,3673,1181.25,1684.1475,1684.1475,0.0,6646.637995999706,1812.5468164794008
20211015,615979,2,6,606504,105,53,2,1,3,1,0,0,368.67977528089887,0.0,6159789981696,0.0,615979001,8,4,4,0,0,1.6245047927124707,1,1.1008,0,46108.363718088425,114422.98716073364,144700,0.0,0.0,353.372,0.0,0.0,5726.649600000001,14692.51,5490.8599,8129,4583.1802,4689.195,4689.195,0.0,7502.3600392663475,3366.320713423652
20211015,706322,4,37,3701802,443,9,1,5,0,3,0,1,0.0,0.0,7063220000000,17400.0,706322001,5,2,3,0,0,1.1139424459794185,3,0.8672099999999998,0,24251.98302744595,29462.73289658519,17400,8444.0,0.0,1498.4909999999998,0.0,0.0,-8051.0,0.0,5891.0,984,-294.54999,2344.5975,2344.5975,0.0,2896.7105934148126,2370.084269662921
20211015,1426226,1,25,2503303,94,52,2,5,3,2,0,0,1097.7685325264747,0.0,14262260000000,64000.0,1426226001,2,1,1,0,0,0.6993681904144294,3,1.2361800000000112,0,21704.401462473717,46694.80337196791,64750,0.0,0.0,88.343,0.0,0.0,5570.0,6570.0,0.0,3659,2656.5,1684.1475,1684.1475,0.0,4573.892128032093,2949.438202247191
