filedate,serialno,sporder,st,puma,wt,age,sex,mar,education,race,hispanic,offpoor,moop_other,medicare_partb,tax_id,agi,spm_id,spm_numper,spm_numadults,spm_numkids,spm_wcohabit,spm_wui_lt15,spm_equivscale,spm_tenmortstatus,spm_geoadj,spm_poor,spm_povthreshold,spm_resources,spm_totval,spm_snapsub,spm_caphousesub,spm_schlunch,spm_engval,spm_wicval,spm_fedtax,spm_fedtaxbc,spm_eitc,spm_fica,spm_sttax,spm_capwkccxpns,spm_wkxpns,spm_childcarexpns,spm_medxpns,spm_premium
20211015,1430646,1,12,1206901,91,23,2,3,0,1,0,0,600.0,0.0,14306460000000,27300.0,1430646001,2,2,0,1,0,0.6534829100484774,1,1.039390000000001,0,17612.267996626204,34520.86853660637,46800,0.0,0.0,0.0,0.0,0.0,3008.75,3008.75,0.0,2986,0.0,4089.6390000000006,4089.6390000000006,0.0,2194.742463393626,1394.3979328165374
20211015,42586,1,6,608302,36,57,1,1,4,1,0,0,225.0,0.0,425860000000,201000.0,42586001,2,2,0,0,0,0.6534829100484774,3,1.2753939999999906,0,21322.104854902223,132649.063,201000,0.0,0.0,0.0,0.0,0.0,37479.309,37479.309,0.0,14603,12675.69,3367.938,3367.938,0.0,225.00000000000009,0.0
20211015,527184,4,17,1703412,77,8,2,5,0,1,0,0,0.0,0.0,5271840000000,31000.0,527184001,4,2,2,0,0,1.0,3,1.0582659999999997,0,27073.619077999985,30125.829759325294,31000,0.0,0.0,192.604,0.0,0.0,-5760.0898,240.0,4000.0901,2372,439.98999,2044.8195000000003,2044.8195000000003,0.0,1970.0545506747053,0.0
20211015,1039887,1,37,3701600,98,75,2,2,4,1,0,0,509.34306569343056,1258.8000000000002,10398870000000,200.0,1039887001,1,1,0,0,0,0.4634630567719697,2,0.9104019999999948,0,9200.773351249478,27231.85693430657,29000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1768.1430656934308,0.0
20211015,886300,2,46,4600400,34,26,2,1,4,1,0,0,1200.0,0.0,8862999511040,0.0,886300001,2,2,0,0,0,0.6534829100484774,1,0.8333499999999967,0,14120.958961495086,61217.73398892849,85000,0.0,0.0,0.0,0.0,0.0,8737.5,8737.5,0.0,6503,0.0,4089.6390000000006,4089.6390000000006,0.0,4452.127011071503,3150.2583979328165
20211015,1408916,2,12,1201500,209,37,1,5,4,1,0,0,30.0,0.0,14089160000012,60310.0,1408916001,2,2,0,0,0,0.6534829100484774,1,0.9520250000000046,0,16131.8845086908,97803.70256653748,135310,0.0,0.0,0.0,0.0,0.0,19877.5,19877.5,0.0,10099,0.0,3788.93025,3788.93025,0.0,3740.867183462533,2402.0671834625323
20211015,1182667,1,51,5151020,62,73,2,2,2,1,0,0,120.0,1258.8000000000002,11826670000000,13500.0,1182667001,1,1,0,0,0,0.4634630567719697,2,0.8643699999999994,0,8735.561281301614,23956.2,25500,0.0,0.0,0.0,0.0,0.0,165.0,165.0,0.0,0,0.0,0.0,0.0,0.0,1378.8000000000002,0.0
20211015,624646,2,48,4805309,99,61,1,1,3,1,0,1,300.0,0.0,6246460030976,0.0,624646001,2,2,0,0,0,0.6534829100484774,2,1.0727470000000006,1,15286.482053453716,-417.6830331610681,1000,0.0,0.0,0.0,0.0,0.0,-76.5,0.0,76.5,141,0.0,280.66150000000005,280.66150000000005,0.0,1072.521533161068,672.5215331610681
20211015,32158,4,33,3300900,372,10,1,5,0,1,0,0,0.0,0.0,321580000000,104000.0,32158001,4,2,2,0,0,1.0,1,1.1045349999999996,0,28640.59254999999,79717.2523098952,104000,0.0,0.0,1096.554,0.0,0.0,8437.5,10437.5,0.0,7957,0.0,4089.6390000000006,4089.6390000000006,0.0,4895.162690104805,3191.9124590555584
20211015,1246567,1,4,400400,62,55,2,5,3,1,0,0,620.0,0.0,12465670000000,25000.0,1246567001,1,1,0,0,0,0.4634630567719697,2,1.052607999999995,0,10637.946353052852,18097.634326537467,25000,0.0,0.0,0.0,0.0,0.0,1743.75,1743.75,0.0,1530,483.42999,1323.1185,1323.1185,0.0,1822.0671834625325,1202.0671834625325
