filedate,serialno,sporder,st,puma,wt,age,sex,mar,education,race,hispanic,offpoor,moop_other,medicare_partb,tax_id,agi,spm_id,spm_numper,spm_numadults,spm_numkids,spm_wcohabit,spm_wui_lt15,spm_equivscale,spm_tenmortstatus,spm_geoadj,spm_poor,spm_povthreshold,spm_resources,spm_totval,spm_snapsub,spm_caphousesub,spm_schlunch,spm_engval,spm_wicval,spm_fedtax,spm_fedtaxbc,spm_eitc,spm_fica,spm_sttax,spm_capwkccxpns,spm_wkxpns,spm_childcarexpns,spm_medxpns,spm_premium
20211015,1259522,4,45,4501204,86,2,1,5,0,1,0,0,0.0,0.0,12595220000000,33000.0,1259522001,5,3,2,0,0,1.223086339523202,1,1.0080959999999983,0,31612.590780530885,32355.02701243738,71700,0.0,0.0,0.0,0.0,0.0,-954.21,3258.75,2114.02,5485,875.8599899999999,23946.69583333334,4538.3625,19408.33333333334,9991.62716422928,6153.370314338544
20211015,898341,4,6,605913,232,22,1,5,0,1,1,0,1036.3086232980331,0.0,8983410000000,53000.0,898341001,8,4,4,0,0,1.6245047927124707,1,1.2884199999999917,0,53663.56703881668,58212.25018255001,67000,3600.0,0.0,1498.4909999999998,999.0,0.0,-877.5,3472.5,3600.0,5126,398.82999,4538.3625,4538.3625,0.0,5699.548327449991,1948.1111111111115
20211015,23435,1,47,4702003,20,57,1,1,4,1,0,0,550.0,0.0,234350000000,103500.0,23435001,2,2,0,0,0,0.6534829100484774,1,0.917521999999998,0,15372.758445710688,74820.68343419062,103500,0.0,0.0,0.0,0.0,0.0,12705.64,12705.64,0.0,7843,0.0,3428.985,3428.985,0.0,4701.691565809379,3951.6915658093794
20211015,1264819,1,27,2701403,206,41,2,1,4,1,0,0,533.3333333333334,0.0,12648190000000,68790.0,1264819001,5,2,3,0,0,1.1139424459794185,1,1.047058000000003,0,29904.36428145391,51321.98177569339,68790,0.0,0.0,265.029,0.0,0.0,1656.63,4671.0,0.0,5282,1870.5601,3823.857124306606,2386.8425,1437.014624306606,5100.0,1522.2222222222222
20211015,150166,1,16,1601300,52,59,2,1,3,1,0,0,700.0,0.0,1501660000000,39000.0,150166001,2,2,0,0,0,0.6534829100484774,1,0.829477999999999,0,13897.612188079658,30184.415149939487,39000,0.0,0.0,0.0,0.0,0.0,1957.5,1957.5,0.0,2984,776.29999,1714.4925,1714.4925,0.0,1383.2923600605145,683.2923600605144
20211015,878981,2,20,2000100,26,50,2,1,3,1,0,0,400.0,0.0,8789809954816,0.0,878981001,4,4,0,0,0,1.223086339523202,2,0.8767840000000009,0,22945.76906100843,30302.79895880428,52000,0.0,0.0,0.0,0.0,0.0,2098.5,2557.5,459.0,5598,-494.60999,5563.696250000001,5563.696250000001,0.0,8931.61478119572,7765.35552193646
20211015,1076020,2,37,3700500,24,54,2,1,1,1,0,0,750.0,0.0,10760199602176,0.0,1076020001,4,3,1,0,0,1.1139424459794185,1,0.9883619999999964,0,28227.98478207144,82626.21298220988,119000,0.0,0.0,88.343,0.0,0.0,12869.76,13419.76,0.0,8775,6840.98,1714.4925,1714.4925,0.0,6261.897517790105,1325.0
20211015,50297,1,36,3600401,21,46,1,1,3,1,0,0,2145.1588502269287,0.0,502970000000,89000.0,50297001,4,2,2,0,0,1.0,2,0.914728000000001,0,19572.43501600002,63028.59023994509,89000,0.0,0.0,176.686,0.0,0.0,7287.5,8287.5,0.0,6809,3638.3501,3428.985,3428.985,0.0,4984.26066005491,2061.870342354457
20211015,1468318,2,6,607308,121,50,2,1,2,1,1,0,152.22222222222229,0.0,14683180367872,0.0,1468318001,2,2,0,0,0,0.6534829100484774,1,1.2469280000000007,0,20891.84013374414,83924.91658596403,121000,0.0,0.0,0.0,0.0,0.0,17107.5,17107.5,0.0,9176,5439.4399,3428.985,3428.985,0.0,1923.1585140359723,248.714069591528
20211015,894475,3,20,2001100,20,14,1,5,0,1,1,1,0.0,0.0,8944750000000,0.0,894475001,8,4,4,0,0,1.6245047927124707,2,0.8767840000000028,1,30476.59891828485,2480.7968148148143,0,0.0,0.0,2996.9819999999995,0.0,0.0,0.0,0.0,0.0,0,-225.0,0.0,0.0,0.0,741.1851851851852,0.0
20211015,1029233,1,6,605914,58,68,1,1,4,1,0,0,1260.0,1258.8000000000002,10292330000000,24200.0,1029233001,2,2,0,0,0,0.6534829100484774,2,1.232560000000003,0,17234.361195353333,51038.25779122541,56800,0.0,0.0,0.0,0.0,0.0,180.0,180.0,0.0,0,0.0,0.0,0.0,0.0,5581.7422087745845,1058.0
20211015,272405,1,39,3901400,261,63,1,3,3,1,0,1,0.0,0.0,2724050000000,0.0,272405001,1,1,0,0,0,0.4634630567719697,1,0.8527539999999976,0,10133.044952216858,12000.0,12000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
20211015,1154150,2,38,3800500,197,58,1,1,3,1,0,0,405.925925925926,0.0,11541499871232,0.0,1154150001,2,2,0,0,0,0.6534829100484774,1,0.8881740000000014,0,14881.043026500394,55409.24561475487,73100,0.0,0.0,0.0,0.0,0.0,7072.5,7072.5,0.0,5241,647.82001,3428.985,3428.985,0.0,1300.4493752451394,480.0
20211015,1021075,2,51,5151040,180,37,1,1,3,2,0,0,350.0,0.0,10210749972480,0.0,1021075001,4,2,2,0,0,1.0,1,0.8846320000000021,0,22681.07984800005,90094.05380289684,129000,0.0,0.0,0.0,0.0,0.0,16107.5,17157.5,0.0,9869,6343.6001,3428.985,3428.985,0.0,3156.8610971031544,777.2314674735248
20211015,250053,3,48,4805907,213,4,1,5,0,1,1,0,0.0,0.0,2500530000000,29000.0,250053001,4,3,1,0,0,1.1139424459794185,1,0.9883619999999982,0,28227.984782071493,40199.275098758735,41000,4800.0,0.0,0.0,0.0,519.12,-2744.770101,710.0,2449.1299,3137,0.0,4504.343909060346,4101.335,403.00890906034624,1223.2710931809268,0.0
20211015,309079,5,56,5600500,57,14,1,5,0,1,0,0,0.0,0.0,3090790000000,120000.0,309079001,5,4,1,0,0,1.328201239943334,1,0.9175220000000016,0,31245.06626719236,99750.53089300724,141200,0.0,0.0,0.0,0.0,0.0,15461.25,15961.25,0.0,10802,0.0,4336.6575,4336.6575,0.0,10849.561606992773,667.4839468818288
20211015,400241,2,39,3905700,124,67,2,1,2,1,0,0,414.5234493192133,0.0,4002409873408,0.0,400241001,2,2,0,0,0,0.6534829100484774,1,0.92916,0,15567.74904298379,43045.26319475486,51400,0.0,0.0,0.0,0.0,0.0,2766.3799,2766.3799,0.0,2907,751.53003,1109.3775,1109.3775,0.0,820.4493752451392,0.0
20211015,1426029,2,51,5151020,60,35,1,5,2,1,0,0,152.22222222222223,0.0,14260290000012,18000.0,1426029001,2,2,0,1,0,0.6534829100484774,3,0.8383040000000033,0,13774.319132221262,37010.01277777778,50000,0.0,0.0,0.0,0.0,0.0,3653.75,3653.75,0.0,3825,1930.03,3428.985,3428.985,0.0,152.22222222222223,0.0
20211015,1239616,2,56,5600400,38,63,1,1,3,1,0,0,320.0,0.0,12396159565824,0.0,1239616001,6,5,1,0,0,1.5285125339813816,2,0.9241119999999972,0,30223.621430451192,39130.25212321567,42200,6406.000000000001,0.0,499.497,0.0,0.0,-357.70999,0.0,357.70999,1148,0.0,907.6725,907.6725,0.0,8277.282366784333,750.0
20211015,1352783,1,48,4805904,355,57,1,1,2,1,1,0,200.0,0.0,13527830000000,24000.0,1352783001,2,2,0,0,0,0.6534829100484774,3,0.9885919999999992,1,16243.727453955626,12817.59669440242,24000,0.0,0.0,0.0,0.0,0.0,400.0,400.0,0.0,3392,0.0,3428.985,3428.985,0.0,3961.418305597579,511.4183055975793
20211015,1038185,2,13,1301006,73,40,1,1,4,1,0,0,300.0,0.0,10381850312704,0.0,1038185001,4,2,2,0,0,1.0,3,1.0114080000000023,0,25430.842752000062,94820.98867330643,131500,0.0,0.0,0.0,0.0,0.0,16857.5,17782.5,0.0,8934,6646.0,1714.4925,1714.4925,0.0,2527.018826693562,2157.018826693562
20211015,32269,1,48,4803302,85,32,2,1,4,1,1,0,450.0,0.0,322690000000,85000.0,32269001,4,2,2,0,0,1.0,1,0.8942459999999999,0,22927.573194,64839.26633304842,85000,0.0,0.0,88.343,0.0,0.0,5429.1401,7432.6001,0.0,6273,0.0,4311.677307692307,3428.985,882.6923076923076,4235.259259259259,3348.8888888888887
20211015,1103255,1,33,3300600,39,68,2,1,3,1,0,0,608.8888888888889,1258.8000000000002,11032550000000,58530.0,1103255001,2,2,0,0,0,0.6534829100484774,2,1.0807839999999995,0,15112.142070291671,38691.79861111111,60900,0.0,0.0,0.0,0.0,0.0,4233.02,4233.02,0.0,3443,0.0,1714.4925,1714.4925,0.0,12817.68888888889,750.0
20211015,1055950,3,51,5151089,60,38,1,3,3,1,0,0,800.0,0.0,10559500000013,40000.0,1055950001,4,3,1,0,0,1.1139424459794185,1,1.076406,0,30742.55403114497,138872.41737806267,210004,0.0,0.0,88.343,0.0,0.0,32388.7109,33406.271,0.0,14745,10420.7999,9124.67408119658,5143.4775,3981.196581196581,4540.740740740741,440.0
20211015,297900,5,26,2600802,194,6,1,5,0,1,0,0,0.0,0.0,2979000000000,120000.0,297900001,5,2,3,0,0,1.1139424459794185,1,0.9235939999999996,0,26378.186713787632,92891.85991722418,127400,0.0,0.0,265.029,0.0,0.0,12432.5,13932.5,0.0,9747,4260.6299,3428.985,3428.985,0.0,4904.054182775817,1300.0
20211015,184138,4,42,4200600,83,13,1,5,0,1,1,0,0.0,0.0,1841380000000,88000.0,184138001,5,4,1,0,0,1.328201239943334,1,0.9883619999999996,0,33657.43402989215,72065.83310189508,98000,0.0,0.0,0.0,0.0,0.0,7095.7598,8095.7598,0.0,7038,2701.6001,4891.3462500000005,4891.3462500000005,0.0,4207.460748104923,1094.3650793650795
20211015,1096431,2,8,800809,127,51,2,1,2,1,0,0,8200.0,0.0,10964310163456,0.0,1096431001,2,2,0,0,0,0.6534829100484774,1,1.053130000000001,0,17644.822796544766,34566.68038518519,60000,0.0,0.0,0.0,0.0,0.0,4618.0298,4618.0298,0.0,5238,1783.49,3428.985,3428.985,0.0,10364.814814814814,2064.814814814815
20211015,1189724,3,27,2701101,147,1,1,5,0,4,0,0,0.0,0.0,11897240000000,279300.0,1189724001,3,2,1,0,0,0.8801833070327151,1,1.047058,0,23628.978627184257,163160.22808041,279300,0.0,0.0,0.0,0.0,0.0,52186.941,49862.02,0.0,14627,17587.15,15625.54033573839,3428.985,12196.555335738389,16113.140583851626,8704.992435703478
20211015,1240297,1,5,501200,425,33,2,1,3,1,0,0,414.5234493192133,0.0,12402970000000,29625.0,1240297001,3,2,1,0,0,0.8801833070327151,1,0.9190400000000004,0,20739.993885274194,39767.0938086233,42500,0.0,0.0,0.0,0.0,0.0,-2598.05,572.5,2170.55,2142,790.5,1714.4925,1714.4925,0.0,683.963691376702,0.0
20211015,912236,1,34,3400101,126,54,2,3,2,1,0,1,414.5234493192133,0.0,9122360000000,8000.0,912236001,1,1,0,0,0,0.4634630567719697,2,1.0987359999999995,1,10895.85619547627,7585.476550680787,8000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,414.5234493192133,0.0
20211015,594812,2,47,4700700,207,51,2,1,4,1,0,0,280.0,0.0,5948120236032,0.0,594812001,3,2,1,0,0,0.8801833070327151,1,0.8234060000000002,0,18581.81951285916,22236.99729107413,25000,0.0,0.0,88.343,0.0,0.0,-3799.6299,110.0,2909.6299,1913,0.0,1781.7275,1781.7275,0.0,2956.24810892587,2176.24810892587
20211015,87252,2,24,2400100,30,34,2,1,4,1,0,0,558.1481481481482,0.0,872520024064,0.0,87252001,4,2,2,0,0,1.0,3,0.859632,0,21614.587008,42175.37692592593,54300,0.0,0.0,176.686,0.0,0.0,1082.5,3082.5,0.0,4154,1671.75,3428.985,3428.985,0.0,1964.0740740740744,1000.0
20211015,1196810,2,37,3704200,91,83,2,1,2,1,0,0,5.074074074073906,1258.8000000000002,11968100433920,0.0,1196810001,2,2,0,0,0,0.6534829100484774,2,0.9241119999999984,0,12921.46426377644,63422.80247660671,75000,0.0,0.0,0.0,0.0,0.0,6439.5,6439.5,0.0,0,2167.5,0.0,0.0,0.0,2970.197523393288,33.0
20211015,1343699,2,4,400121,179,29,2,1,3,2,0,0,150.0,0.0,13436989734912,0.0,1343699001,6,2,4,0,0,1.223086339523202,3,1.0,0,30753.282920971396,69207.60477777779,84500,0.0,0.0,353.372,0.0,0.0,2439.96,6442.5,0.0,6466,1688.1,4075.929444444445,3428.985,646.9444444444447,975.7777777777778,704.0
20211015,512567,3,34,3400602,54,27,1,5,2,2,0,1,355.1851851851852,0.0,5125670000013,0.0,512567001,3,2,1,1,0,0.8801833070327151,3,1.2306399999999993,1,27235.698809203703,26910.359313814814,26000,2460.0,0.0,499.497,0.0,0.0,-1971.49,925.0,1896.49,1989,-38.049999,1714.4925,1714.4925,0.0,355.1851851851852,0.0
20211015,1294810,1,54,5401000,19,24,2,5,0,1,0,1,746.1422087745839,0.0,12948100000000,0.0,1294810001,1,1,0,0,0,0.4634630567719697,3,0.8844319999999947,0,10306.564780058288,11061.151761148603,7500,1291.0,2803.2939699231856,0.0,213.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,746.1422087745839,0.0
20211015,596955,3,12,1209508,67,13,2,5,0,1,0,0,0.0,0.0,5969550000000,104000.0,596955001,4,2,2,0,0,1.0,1,1.0480700000000018,0,26871.466730000047,80561.49164814815,104000,0.0,0.0,176.686,0.0,0.0,8907.5,10907.5,0.0,7956,0.0,2386.8425,2386.8425,0.0,4364.851851851852,3044.4444444444443
20211015,871117,1,39,3901805,69,63,2,1,2,1,0,0,518.1543116490166,0.0,8711170000000,51830.0,871117001,2,2,0,0,0,0.6534829100484774,2,0.9477760000000024,0,13252.347890802232,59637.31950585365,70100,0.0,0.0,0.0,339.0,0.0,3702.0,3702.0,0.0,842,435.92999,1714.4925,1714.4925,0.0,4107.258004146355,1890.3036924973385
20211015,265473,1,15,1500308,103,48,2,1,4,1,0,0,1065.5555555555557,0.0,2654730000000,186002.0,265473001,4,2,2,0,0,1.0,3,1.340256000000001,0,33699.396864000024,127708.45601851853,186002,0.0,0.0,0.0,0.0,0.0,30800.51,30800.51,0.0,9393,12255.21,2386.8425,2386.8425,0.0,3457.9814814814818,0.0
20211015,1134525,2,36,3600403,26,40,1,1,3,1,0,0,2200.0,0.0,11345250484224,0.0,1134525001,3,2,1,0,0,0.8801833070327151,1,0.8942459999999997,0,20180.467196129543,59410.33146913767,91300,0.0,0.0,0.0,0.0,0.0,8864.8799,8864.8799,0.0,6985,4081.2,3428.985,3428.985,0.0,8529.60363086233,2909.78517397882
20211015,1016169,6,41,4101318,94,13,1,5,0,1,0,0,0.0,0.0,10161690000000,68000.0,1016169001,7,3,4,0,0,1.429862000740158,1,1.0177099999999992,0,37309.48454280974,65023.2826308642,80800,0.0,0.0,0.0,0.0,0.0,-617.5,3382.5,0.0,6181,3434.4299,3428.985,3428.985,0.0,3349.8024691358023,798.3209876543211
20211015,394286,2,41,4101319,110,55,1,1,3,1,0,0,31.089258698940966,0.0,3942859931648,0.0,394286001,2,2,0,0,0,0.6534829100484774,3,1.0173600000000027,0,16716.41947593785,47986.79447583907,73000,0.0,0.0,0.0,0.0,0.0,6857.21,6857.21,0.0,5585,3957.3201,3428.985,3428.985,0.0,5184.690424160923,4428.185129153359
20211015,1274775,2,15,1500304,161,27,2,5,3,3,0,1,186.53555219364603,0.0,12747750000012,0.0,1274775003,1,1,0,0,0,0.4634630567719697,2,1.2798880000000032,1,12692.28968042894,-101.53555219364604,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-85.0,0.0,0.0,0.0,186.53555219364603,0.0
20211015,1056025,1,53,5310200,74,78,2,2,1,3,0,0,10.148148148148266,0.0,10560250000000,0.0,1056025001,1,1,0,0,0,0.4634630567719697,2,1.0093840000000034,0,10009.777517087508,12289.851851851852,12300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.148148148148266,0.0
20211015,426667,2,37,3704500,36,22,2,1,0,1,0,0,0.0,0.0,4266669899776,0.0,426667001,3,2,1,0,0,0.8801833070327151,2,0.9669520000000014,0,18210.879909753334,34994.344893010595,43000,0.0,0.0,0.0,0.0,0.0,939.27002,1972.5,33.23,3290,1751.0,1714.4925,1714.4925,0.0,310.8925869894099,0.0
20211015,982616,6,6,605917,48,42,2,1,1,1,1,0,0.0,0.0,9826160000016,18100.0,982616001,6,4,2,0,0,1.429862000740158,3,1.2827199999999972,0,46116.92685206016,51716.34348797854,39100,0.0,15134.0,0.0,300.0,0.0,-5083.9399,810.0,4893.9399,2990,42.060001,3328.1325,3328.1325,0.0,1541.4039110214603,0.0
20211015,945126,1,6,606103,50,84,1,1,4,1,1,0,1100.0,1258.8000000000002,9451260000000,4300.0,945126001,2,2,0,0,0,0.6534829100484774,2,1.0571199999999994,0,14781.258443265931,28300.996296296296,32300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3999.003703703704,929.8333333333334
20211015,1419575,1,6,600102,75,29,1,1,4,1,0,0,100.0,0.0,14195750000000,65000.0,1419575001,1,1,0,0,0,0.4634630567719697,3,1.3462079999999936,0,15687.78601343317,45084.64491301059,65000,0.0,0.0,0.0,0.0,0.0,9678.75,9678.75,0.0,4973,3138.22,1714.4925,1714.4925,0.0,410.8925869894099,310.8925869894099
20211015,199478,3,6,603900,50,9,1,5,0,1,0,0,0.0,0.0,1994780000000,169000.0,199478001,3,2,1,0,0,0.8801833070327151,1,0.9413039999999936,0,21242.42601430188,105368.39385534095,169000,0.0,0.0,88.343,0.0,0.0,25162.82,25168.109,0.0,12786,8893.7197,4778.391122251908,3428.985,1349.4061222519083,12099.018322407124,1014.8148148148148
20211015,1121069,3,26,2602902,82,41,2,5,4,1,0,0,152.22222222222217,0.0,11210690000013,0.0,1121069001,4,4,0,0,0,1.223086339523202,1,0.982289999999999,0,30803.34789326383,37041.61741495602,45400,0.0,0.0,0.0,0.0,0.0,-990.0,30.0,1020.0,270,-1836.31001,1933.00625,1933.00625,0.0,8981.686345043985,5489.864122821762
20211015,1195531,1,12,1210504,107,70,2,3,2,1,0,0,2000.075642965204,1258.8000000000002,11955310000000,21450.0,1195531001,1,1,0,0,0,0.4634630567719697,1,0.9645800000000044,0,11461.843040325126,30494.874357034794,34800,0.0,0.0,0.0,0.0,0.0,1046.25,1046.25,0.0,0,0.0,0.0,0.0,0.0,3258.875642965204,0.0
20211015,271105,2,6,607321,62,65,2,1,1,1,1,0,895.0,0.0,2711049994240,0.0,271105001,7,5,2,0,0,1.6245047927124707,1,1.2469279999999985,0,51935.39709145927,109028.67070170055,148030,0.0,0.0,176.686,0.0,0.0,11337.5,12387.5,0.0,8186,3238.52,3344.94125,3344.94125,0.0,13071.054048299437,6410.105900151286
20211015,417138,4,5,501300,17,15,1,5,0,1,0,0,568.2962962962963,0.0,4171380000000,31700.0,417138001,4,2,2,0,0,1.0,2,0.8482239999999968,0,18149.44892799993,35331.22326866141,36800,0.0,0.0,998.994,0.0,519.12,-4122.3999,390.0,3512.3999,2142,932.5,1714.4925,1714.4925,0.0,2320.2981313386,311.91666666666663
20211015,718136,4,6,601904,41,12,2,5,0,1,1,1,0.0,0.0,7181360000000,8000.0,718136001,6,3,3,0,0,1.328201239943334,3,0.965279999999998,1,32236.772719688983,17714.594981481485,8000,5760.0,0.0,1498.4909999999998,0.0,0.0,-4350.0,0.0,3600.0,612,0.0,1109.3775,1109.3775,0.0,172.51851851851848,0.0
20211015,1478109,2,41,4101320,45,54,2,1,4,1,0,0,1658.0937972768531,0.0,14781090103296,0.0,1478109001,3,3,0,0,0,1.0,1,1.0177100000000014,0,26093.06669000004,107603.21838073626,159000,0.0,0.0,88.343,0.0,0.0,23612.48,23612.48,0.0,9603,10902.29,2823.87,2823.87,0.0,4543.4846192637415,1200.3908219868886
20211015,1456986,3,6,600102,75,33,1,5,3,1,0,1,2300.0,0.0,14569860000013,3000.0,1456986004,1,1,0,0,0,0.4634630567719697,2,1.2847839999999948,1,12740.841936778928,-166.8499999999999,3000,0.0,0.0,0.0,0.0,0.0,-229.5,0.0,229.5,424,0.0,672.35,672.35,0.0,2300.0,0.0
20211015,1222354,2,49,4949002,81,52,1,1,3,1,0,0,608.8888888888889,0.0,12223539838976,0.0,1222354001,3,2,1,0,0,0.8801833070327151,2,0.938391999999998,0,17673.001369533536,40766.39068849386,60000,0.0,0.0,88.343,0.0,0.0,3286.5701,4286.5698,0.0,2601,2212.3,1462.36125,1462.36125,0.0,9759.720961506137,2050.8320726172465
20211015,1315923,1,17,1703501,428,50,1,5,2,1,1,0,400.0,0.0,13159230000000,25000.0,1315923001,1,1,0,0,0,0.4634630567719697,3,1.0634879999999995,0,12393.160768509832,13878.523006807867,25000,0.0,0.0,0.0,0.0,0.0,1803.75,1803.75,0.0,1913,1145.0,1714.4925,1714.4925,0.0,4545.2344931921325,4145.2344931921325
20211015,335321,1,26,2600500,114,42,1,1,2,1,0,0,176.1724659606657,0.0,3353210000000,55200.0,335321001,3,2,1,0,0,0.8801833070327151,3,0.8730240000000037,0,19321.181431780515,40003.05766543396,55200,0.0,0.0,0.0,0.0,0.0,2802.5,3802.5,0.0,7463,1842.38,2218.755,2218.755,0.0,870.3073345660335,253.7037037037037
20211015,733392,1,48,4805500,31,42,2,1,2,1,0,0,110.0,0.0,7333920000000,48250.0,733392001,5,3,2,0,0,1.223086339523202,3,0.8616159999999944,0,26497.520617235517,49509.99267070957,63250,0.0,0.0,998.994,0.0,0.0,632.09,2675.0,26.969999,5280,0.0,5090.540958920052,3496.2200000000003,1594.320958920051,3736.3703703703695,2459.333333333333
20211015,1254231,1,17,1701602,32,87,2,2,3,1,0,0,0.0,1258.8000000000002,12542310000000,3500.0,1254231001,1,1,0,0,0,0.4634630567719697,2,0.8747440000000009,0,8674.590467460524,14941.2,16200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1258.8,0.0
20211015,1065660,1,53,5311101,73,58,2,1,4,1,0,0,207.26172465960667,0.0,10656600000000,84000.0,1065660001,2,2,0,0,0,0.6534829100484774,1,0.988361999999998,0,16559.657733459808,64123.93624726845,84000,0.0,0.0,0.0,0.0,0.0,8707.5,8707.5,0.0,6426,0.0,3428.985,3428.985,0.0,1313.5787527315515,497.4281391830559
20211015,601650,3,6,606509,585,26,2,5,3,1,0,0,1420.7407407407409,0.0,6016500000013,13300.0,601650001,4,4,0,0,0,1.223086339523202,1,1.0931039999999994,0,34278.33205623419,49073.4220112781,100400,0.0,0.0,0.0,0.0,0.0,3691.31,3770.56,79.25,13078,445.29001,5731.78375,5731.78375,0.0,28380.19422872191,17020.088720793407
20211015,1269695,1,12,1210308,54,53,1,5,4,1,0,0,1014.8148148148148,0.0,12696950000000,125000.0,1269695001,1,1,0,0,0,0.4634630567719697,1,1.0354199999999918,0,12303.615584827896,87988.44268518519,125000,0.0,0.0,0.0,0.0,0.0,25493.25,25493.25,0.0,8789,0.0,1714.4925,1714.4925,0.0,1014.8148148148148,0.0
20211015,337277,1,48,4804609,105,87,2,2,2,1,0,0,273.5854765506808,1258.8000000000002,3372770000000,15800.0,337277001,1,1,0,0,0,0.4634630567719697,2,1.0048960000000025,0,9965.271282099931,31537.61452344932,33500,0.0,0.0,0.0,0.0,0.0,430.0,430.0,0.0,0,0.0,0.0,0.0,0.0,1532.385476550681,0.0
